qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|Q9Z2H4|LGR4_RAT	lcl|NW_026782573.1_cds_XP_060080836.1_19825	33.133	830	503	6	40	819	163	2646	1.37e-131	428
sp|T2HG31|OXDA_DUGRY	lcl|NW_026782423.1_cds_XP_060078159.1_17414	34.835	333	198	6	2	324	10	981	4.00e-62	201
sp|V6CIV8|DUSL_CAEEL	lcl|NW_026782761.1_cds_XP_060083321.1_22044	34.877	324	170	6	30	333	91	999	4.64e-53	179
sp|V6CLJ5|LAG1_CAEEL	lcl|NW_026782196.1_cds_XP_060072448.1_12280	55.269	465	157	11	313	775	613	1860	1.29e-161	484
sp|W7K139|PLP1_PLAFO	lcl|NW_026781860.1_cds_XP_060085797.1_18	26.838	272	150	7	337	593	1465	2178	1.54e-13	74.3
sp|X1WHY6|AMR1B_DANRE	lcl|NW_026782116.1_cds_XP_060069810.1_9876	34.211	114	71	3	56	166	448	786	9.37e-11	65.5
sp|A0JPK3|ZFP57_RAT	lcl|NW_026782196.1_cds_XP_060072463.1_12207	26.136	264	133	7	90	338	535	1185	8.26e-15	76.3
sp|A0P8Z4|NR6A1_PIG	lcl|NW_026782237.1_cds_XP_060073625.1_13341	26.379	417	233	11	59	461	220	1290	2.00e-37	142
sp|A1L1C2|PLD6_XENLA	lcl|NW_026782348.1_cds_XP_060076527.1_15957	43.103	174	94	3	30	199	109	627	8.31e-47	154
sp|A1L1K7|ACBG2_RAT	lcl|NW_026782325.1_cds_XP_060075848.1_15338	47.779	653	336	3	14	666	370	2313	0.0	610
sp|A1ZB91|DAAF3_DROME	lcl|NW_026782196.1_cds_XP_060072384.1_12288	29.541	501	286	11	3	455	31	1476	2.76e-63	215
sp|A2AV36|ANM7_DANRE	lcl|NW_026782244.1_cds_XP_060073824.1_13534	40.175	687	398	8	1	679	67	2112	0.0	543
sp|A3KNW0|PLD6_DANRE	lcl|NW_026782348.1_cds_XP_060076527.1_15957	35.185	216	133	5	7	218	1	639	4.57e-32	117
sp|A5D796|SPE39_BOVIN	lcl|NW_026781894.1_cds_XP_060071287.1_1080	39.233	339	190	2	155	477	439	1455	6.66e-66	230
sp|A5D7Q3|SEP12_BOVIN	lcl|NW_026782418.1_cds_XP_060078042.1_17318	47.423	291	151	2	27	317	238	1104	2.04e-98	300
sp|A5PK71|PACRG_BOVIN	lcl|NW_026782400.1_cds_XP_060077804.1_17108	77.872	235	46	3	29	257	19	723	4.53e-122	347
sp|A6NAF9|TRD7A_DANRE	lcl|NW_026781884.1_cds_XP_060066222.1_647	48.421	95	49	0	1	95	1	285	6.49e-20	96.3
sp|A6P7L8|PIWL2_ONCMY	lcl|NW_026782055.1_cds_XP_060067150.1_7565	47.656	768	391	6	292	1054	589	2874	0.0	804
sp|A6PWD2|FHAD1_MOUSE	lcl|NW_026782106.1_cds_XP_060069266.1_9443	26.918	743	413	24	1	655	1	2103	3.44e-58	221
sp|A6QNW6|S26A8_BOVIN	lcl|NW_026782016.1_cds_XP_060065920.1_6396	26.109	586	387	7	14	573	235	1932	1.60e-57	213
sp|A6QQ71|FKBP6_BOVIN	lcl|NW_026781989.1_cds_XP_060064729.1_5335	32.323	297	200	1	20	315	244	1134	7.21e-56	188
sp|A6QQV6|ANM7_BOVIN	lcl|NW_026782244.1_cds_XP_060073824.1_13534	41.108	686	398	4	1	685	67	2109	0.0	564
sp|A8E0R9|GRIP2_XENLA	lcl|NW_026782104.1_cds_XP_060069187.1_9351	41.108	1029	522	24	49	1054	100	3003	0.0	659
sp|A8WR63|CTU1_CAEBR	lcl|NW_026782115.1_cds_XP_060069620.1_9791	53.797	316	138	2	16	331	22	945	1.40e-113	335
sp|A8WTE8|TRR1_CAEBR	lcl|NW_026781942.1_cds_XP_060086157.1_3001	24.606	1715	1114	43	1719	3386	4930	9678	1.29e-150	530
sp|A8WZ92|SPE8_CAEBR	lcl|NW_026782757.1_cds_XP_060083276.1_21996	30.028	353	199	11	119	430	1510	2547	1.12e-42	161
sp|A8X5H5|GSK3_CAEBR	lcl|NW_026782219.1_cds_XP_060073137.1_12897	77.812	329	72	1	11	339	91	1074	0.0	540
sp|A8XZJ9|LIS1_CAEBR	lcl|NW_026781925.1_cds_XP_060085602.1_2495	56.479	409	159	2	1	390	1	1227	1.48e-171	485
sp|A9RA82|KATL1_PAPAN	lcl|NW_026782115.1_cds_XP_060069631.1_9812	61.961	510	162	5	1	489	7	1503	0.0	591
sp|A9ZSY0|CNTLN_RAT	lcl|NW_026782097.1_cds_XP_060068889.1_9059	29.630	351	183	10	422	709	2857	3906	4.48e-19	92.8
sp|B0XDC4|SPNE_CULQU	lcl|NW_026782541.1_cds_XP_060080350.1_19370	44.267	750	375	14	45	781	385	2544	0.0	613
sp|B2RQC2|UBP42_MOUSE	lcl|NW_026782055.1_cds_XP_060067144.1_7517	51.026	390	170	6	82	469	277	1389	1.50e-132	437
sp|B3EX35|KATL1_SORAR	lcl|NW_026782115.1_cds_XP_060069631.1_9812	61.598	513	159	5	1	489	7	1503	0.0	588
sp|B3LVG7|HTRA2_DROAN	lcl|NW_026782747.1_cds_XP_060083179.1_21914	30.216	278	158	9	145	410	232	993	4.45e-27	112
sp|B3LVQ1|INT13_DROAN	lcl|NW_026782078.1_cds_XP_060067888.1_8209	44.022	368	184	9	205	557	121	1203	1.13e-92	297
sp|B3LWS4|KIBRA_DROAN	lcl|NW_026781951.1_cds_XP_060062646.1_3464	43.447	412	220	6	45	447	25	1248	3.04e-89	316
sp|B3M6I4|PLK4_DROAN	lcl|NW_026782224.1_cds_XP_060073337.1_13111	59.197	299	117	2	7	305	19	900	7.24e-118	378
sp|B3M8G0|CUE_DROAN	lcl|NW_026782012.1_cds_XP_060065626.1_6145	23.558	416	262	16	108	482	10702	11904	7.08e-21	98.2
sp|B3MMA5|RAD54_DROAN	lcl|NW_026782156.1_cds_XP_060071052.1_11050	54.083	747	326	8	1	745	1	2196	0.0	792
sp|B3NAN8|RAD54_DROER	lcl|NW_026782156.1_cds_XP_060071052.1_11050	53.504	742	331	7	1	740	1	2190	0.0	794
sp|B3NE99|PLK4_DROER	lcl|NW_026782224.1_cds_XP_060073337.1_13111	59.322	295	119	1	7	301	19	900	1.47e-118	380
sp|B3P100|INT13_DROER	lcl|NW_026782078.1_cds_XP_060067888.1_8209	43.562	365	183	9	209	557	121	1194	2.65e-89	288
sp|B3P3J9|HTRA2_DROER	lcl|NW_026782747.1_cds_XP_060083179.1_21914	30.935	278	156	9	141	406	232	993	3.57e-29	118
sp|B3P3M8|KIBRA_DROER	lcl|NW_026781951.1_cds_XP_060062646.1_3464	43.204	412	221	6	53	455	25	1248	1.21e-89	317
sp|B4F7A7|CEP57_RAT	lcl|NW_026781912.1_cds_XP_060079671.1_1904	37.475	491	273	6	33	498	106	1551	6.47e-68	226
sp|B4GFN8|INT13_DROPE	lcl|NW_026782078.1_cds_XP_060067888.1_8209	42.328	378	195	9	200	561	127	1239	1.15e-86	281
sp|B4GS98|RAD54_DROPE	lcl|NW_026782156.1_cds_XP_060071052.1_11050	53.939	749	325	9	1	743	1	2205	0.0	791
sp|B4HBU3|PLK4_DROPE	lcl|NW_026782224.1_cds_XP_060073337.1_13111	56.452	310	130	3	1	310	1	915	6.93e-116	373
sp|B4HEJ6|KIBRA_DROSE	lcl|NW_026781951.1_cds_XP_060062648.1_3465	43.269	416	223	6	53	459	25	1260	7.93e-91	320
sp|B4HEM8|HTRA2_DROSE	lcl|NW_026782747.1_cds_XP_060083179.1_21914	30.576	278	157	9	141	406	232	993	1.71e-28	116
sp|B4HVU2|CUE_DROSE	lcl|NW_026782128.1_cds_XP_060070011.1_10112	30.769	221	134	8	58	274	148	765	6.51e-20	95.1
sp|B4IAQ8|PLK4_DROSE	lcl|NW_026782224.1_cds_XP_060073337.1_13111	59.661	295	118	1	7	301	19	900	2.94e-119	382
sp|B4IBY5|INT13_DROSE	lcl|NW_026782078.1_cds_XP_060067888.1_8209	43.562	365	183	9	209	557	121	1194	8.37e-93	298
sp|B4JCS7|RAD54_DROGR	lcl|NW_026782156.1_cds_XP_060071052.1_11050	54.533	750	323	8	1	743	1	2217	0.0	821
sp|B4JHB4|INT13_DROGR	lcl|NW_026782078.1_cds_XP_060067888.1_8209	41.530	366	200	7	200	556	121	1203	6.39e-91	293
sp|B4JT42|SPNE_DROGR	lcl|NW_026782541.1_cds_XP_060080350.1_19370	40.467	771	422	14	104	865	388	2616	8.68e-179	556
sp|B4K5S8|INT13_DROMO	lcl|NW_026782078.1_cds_XP_060067888.1_8209	42.432	370	199	7	196	556	109	1203	3.30e-91	293
sp|B4K835|HTRA2_DROMO	lcl|NW_026782747.1_cds_XP_060083179.1_21914	29.856	278	159	9	149	414	232	993	1.93e-26	110
sp|B4KHL5|RAD54_DROMO	lcl|NW_026782156.1_cds_XP_060071052.1_11050	54.933	750	320	8	1	743	1	2217	0.0	830
sp|B4LWT5|INT13_DROVI	lcl|NW_026782078.1_cds_XP_060067888.1_8209	42.432	370	199	7	198	558	109	1203	6.39e-91	293
sp|B4LY58|HTRA2_DROVI	lcl|NW_026782747.1_cds_XP_060083179.1_21914	29.496	278	160	9	140	405	232	993	2.12e-26	110
sp|B4M9A8|RAD54_DROVI	lcl|NW_026782156.1_cds_XP_060071052.1_11050	54.947	748	319	8	1	741	1	2211	0.0	787
sp|B4MX21|RAD54_DROWI	lcl|NW_026782156.1_cds_XP_060071052.1_11050	54.740	749	327	7	1	747	1	2217	0.0	823
sp|B4MXR8|PLK4_DROWI	lcl|NW_026782224.1_cds_XP_060073337.1_13111	60.364	275	108	1	1	275	1	822	7.71e-115	370
sp|B4N937|HTRA2_DROWI	lcl|NW_026782747.1_cds_XP_060083179.1_21914	30.337	267	150	9	153	407	232	960	4.63e-27	112
sp|B4NAD3|KIBRA_DROWI	lcl|NW_026781951.1_cds_XP_060062648.1_3465	43.447	412	223	5	49	454	25	1248	1.91e-95	333
sp|B4NIM7|INT13_DROWI	lcl|NW_026782078.1_cds_XP_060067888.1_8209	42.593	378	198	8	199	564	127	1239	3.04e-92	296
sp|B4NXB8|RAD54_DROYA	lcl|NW_026782156.1_cds_XP_060071052.1_11050	53.504	742	331	7	1	740	1	2190	0.0	797
sp|B4PDM5|PLK4_DROYA	lcl|NW_026782224.1_cds_XP_060073337.1_13111	58.983	295	120	1	7	301	19	900	1.35e-117	377
sp|B4PR20|INT13_DROYA	lcl|NW_026782078.1_cds_XP_060067888.1_8209	44.384	365	180	9	209	557	121	1194	4.29e-94	301
sp|B4PSQ2|KIBRA_DROYA	lcl|NW_026781951.1_cds_XP_060062648.1_3465	43.204	412	221	6	54	456	25	1248	2.16e-90	318
sp|B4PST0|HTRA2_DROYA	lcl|NW_026782747.1_cds_XP_060083179.1_21914	30.935	278	156	9	141	406	232	993	3.37e-29	118
sp|B4QK53|PLK4_DROSI	lcl|NW_026782224.1_cds_XP_060073337.1_13111	59.661	295	118	1	7	301	19	900	6.71e-119	381
sp|B4QX59|INT13_DROSI	lcl|NW_026782078.1_cds_XP_060067888.1_8209	44.110	365	181	9	209	557	121	1194	1.03e-93	300
sp|B4QZU6|HTRA2_DROSI	lcl|NW_026782747.1_cds_XP_060083179.1_21914	30.216	278	158	9	141	406	232	993	5.84e-28	115
sp|B4USW8|KATL1_OTOGA	lcl|NW_026782115.1_cds_XP_060069631.1_9812	61.479	514	158	5	1	489	7	1503	0.0	593
sp|B7NZ88|KATL1_RABIT	lcl|NW_026782115.1_cds_XP_060069631.1_9812	61.765	510	163	5	1	489	7	1503	0.0	590
sp|B7PS00|LIS1_IXOSC	lcl|NW_026781925.1_cds_XP_060085602.1_2495	73.430	414	102	3	1	411	1	1227	0.0	660
sp|C0LZJ1|DMRT1_BOVIN	lcl|NW_026782563.1_cds_XP_060080712.1_19703	79.104	67	10	1	53	115	67	267	2.92e-16	79.3
sp|C3XVT5|LIS1_BRAFL	lcl|NW_026781925.1_cds_XP_060085602.1_2495	77.995	409	87	2	1	406	1	1227	0.0	665
sp|D3Z2X2|DNHD1_MOUSE	lcl|NW_026782246.1_cds_XP_060073887.1_13592	22.213	1175	788	19	696	1762	3190	6660	1.47e-74	280
sp|D3ZU96|UBP42_RAT	lcl|NW_026782055.1_cds_XP_060067144.1_7517	42.639	523	253	9	82	602	277	1710	4.21e-132	435
sp|D3ZW91|POC1B_RAT	lcl|NW_026782344.1_cds_XP_060076414.1_15866	50.531	471	216	5	6	469	16	1398	2.29e-170	488
sp|D3ZWE7|HORM1_RAT	lcl|NW_026782331.1_cds_XP_060076150.1_15624	50.455	220	108	1	16	235	58	714	4.87e-69	228
sp|D4AC13|LGR5_RAT	lcl|NW_026782573.1_cds_XP_060080836.1_19825	32.660	842	520	8	40	837	127	2643	4.01e-120	395
sp|D5MCN2|LARP1_CAEEL	lcl|NW_026781993.1_cds_XP_060064827.1_5463	36.927	436	203	17	757	1142	1774	3015	2.16e-59	223
sp|E1B9W9|UBP42_BOVIN	lcl|NW_026782055.1_cds_XP_060067144.1_7517	50.254	394	173	6	83	472	277	1401	3.62e-131	433
sp|E1BNS6|SPAG8_BOVIN	lcl|NW_026781955.1_cds_XP_060062813.1_3581	37.097	186	110	3	283	463	52	603	7.96e-32	121
sp|E2R222|PCH2_CANLF	lcl|NW_026782361.1_cds_XP_060077052.1_16385	64.563	412	144	1	18	429	70	1299	0.0	552
sp|E7FE40|NEMP1_DANRE	lcl|NW_026782366.1_cds_XP_060077214.1_16556	34.894	235	144	3	174	402	469	1164	6.28e-43	156
sp|E9PVD1|CCD62_MOUSE	lcl|NW_026782368.1_cds_XP_060077283.1_16626	34.727	311	199	2	51	361	535	1455	1.31e-51	192
sp|E9Q6W4|ZN296_MOUSE	lcl|NW_026782560.1_cds_XP_060080681.1_19670	53.333	105	49	0	335	439	2275	2589	7.63e-26	110
sp|F1MKX4|PSME4_BOVIN	lcl|NW_026781958.1_cds_XP_060063003.1_3798	47.735	1854	914	20	22	1845	16	5502	0.0	1560
sp|F1N7G5|CFA53_BOVIN	lcl|NW_026781936.1_cds_XP_060085915.1_2748	32.877	511	340	2	1	511	4	1527	1.13e-33	134
sp|F1P4W9|CFA65_CHICK	lcl|NW_026782683.1_cds_XP_060082385.1_21208	39.536	1639	929	15	34	1622	100	4980	0.0	1170
sp|F1SS88|CFA52_PIG	lcl|NW_026782282.1_cds_XP_060074864.1_14474	47.619	630	302	7	13	617	25	1905	0.0	570
sp|F6PHZ6|FKBP6_HORSE	lcl|NW_026781989.1_cds_XP_060064729.1_5335	32.333	300	202	1	7	305	235	1134	1.97e-56	189
sp|H9JD76|TDRKH_BOMMO	lcl|NW_026782153.1_cds_XP_060070941.1_10947	28.571	483	291	12	3	460	1	1362	3.18e-47	172
sp|M9MRD5|B9D2_DROME	lcl|NW_026782621.1_cds_XP_060081628.1_20514	37.500	144	89	1	32	175	4	432	1.01e-35	121
sp|O01322|PUF6_CAEEL	lcl|NW_026782045.1_cds_XP_060066830.1_7238	22.911	371	224	12	89	452	1963	2910	1.41e-19	92.4
sp|O01422|CSN2_CAEEL	lcl|NW_026781955.1_cds_XP_060062743.1_3565	66.076	395	129	3	20	413	64	1236	0.0	526
sp|O14753|OVOL1_HUMAN	lcl|NW_026781982.1_cds_XP_060064393.1_4977	56.863	153	64	1	109	259	847	1305	2.82e-58	191
sp|O16076|HSP83_DROPE	lcl|NW_026782160.1_cds_XP_060071129.1_11107	80.788	203	38	1	4	206	16	621	1.51e-103	316
sp|O17915|RAN_CAEEL	lcl|NW_026782271.1_cds_XP_060074585.1_14255	86.458	192	26	0	7	198	13	588	2.50e-117	332
sp|O19110|TSPY1_BOVIN	lcl|NW_026782987.1_cds_XP_060084842.1_23397	32.184	174	111	2	141	307	151	672	2.01e-27	109
sp|O22212|PRP4L_ARATH	lcl|NW_026782182.1_cds_XP_060071893.1_11826	42.282	447	241	6	101	537	208	1527	6.13e-122	369
sp|O35817|AKA14_RAT	lcl|NW_026782141.1_cds_XP_060070654.1_10681	40.288	139	83	0	361	499	163	579	2.58e-34	127
sp|O44169|PUF7_CAEEL	lcl|NW_026782045.1_cds_XP_060066830.1_7238	22.835	381	224	13	82	452	1948	2910	3.49e-19	91.3
sp|O60522|TDRD6_HUMAN	lcl|NW_026781968.1_cds_XP_060063570.1_4323	27.390	387	256	12	1311	1695	3751	4842	2.33e-28	125
sp|O77681|GDF9_SHEEP	lcl|NW_026782055.1_cds_XP_060067186.1_7523	34.211	114	74	1	340	452	1153	1494	9.99e-20	91.7
sp|O95661|DIRA3_HUMAN	lcl|NW_026781907.1_cds_XP_060077812.1_1643	48.187	193	99	1	37	229	142	717	1.27e-54	175
sp|P04810|HSP83_DROSI	lcl|NW_026782160.1_cds_XP_060071129.1_11107	84.236	203	31	1	4	206	16	621	1.13e-106	329
sp|P04811|HSP83_DROVI	lcl|NW_026782160.1_cds_XP_060071129.1_11107	76.408	373	85	2	4	374	16	1131	1.66e-169	490
sp|P11536|E74EB_DROME	lcl|NW_026782132.1_cds_XP_060070200.1_10245	82.353	102	18	0	779	880	1093	1398	1.26e-54	196
sp|P12613|TCPA_DROME	lcl|NW_026781921.1_cds_XP_060084862.1_2426	75.315	555	137	0	1	555	1	1665	0.0	862
sp|P15620|ZN271_MOUSE	lcl|NW_026782020.1_cds_XP_060066035.1_6520	46.314	529	278	4	57	579	1357	2943	3.21e-161	486
sp|P16627|HS71L_MOUSE	lcl|NW_026782468.1_cds_XP_060079247.1_18388	83.876	614	99	0	1	614	1	1842	0.0	1009
sp|P17141|ZFP37_MOUSE	lcl|NW_026781945.1_cds_XP_060086377.1_3230	52.226	337	161	0	253	589	508	1518	6.25e-115	354
sp|P18935|CYB_DROME	lcl|NW_026781858.1_cds_XP_060062791.1_10	44.355	372	207	0	7	378	46	1161	1.50e-116	344
sp|P20105|E74EA_DROME	lcl|NW_026782132.1_cds_XP_060070200.1_10245	82.353	102	18	0	725	826	1093	1398	8.56e-55	196
sp|P20662|ZFY2_MOUSE	lcl|NW_026782020.1_cds_XP_060066035.1_6520	31.662	379	212	9	401	773	1501	2514	2.09e-47	182
sp|P29332|CCNB2_CHICK	lcl|NW_026782763.1_cds_XP_060083337.1_22053	56.135	326	134	6	75	397	391	1350	1.66e-122	362
sp|P34563|IF5A1_CAEEL	lcl|NW_026781866.1_cds_XP_060085033.1_239	58.219	146	59	2	11	156	31	462	2.89e-56	174
sp|P34933|HSP72_BOVIN	lcl|NW_026782468.1_cds_XP_060079247.1_18388	84.339	613	94	1	3	615	10	1842	0.0	1005
sp|P41035|IF2B_RABIT	lcl|NW_026782304.1_cds_XP_060075545.1_15085	80.473	169	33	0	164	332	481	987	1.87e-105	311
sp|P45891|ACTY_DROME	lcl|NW_026782275.1_cds_XP_060074718.1_14332	65.135	370	124	2	12	376	19	1128	0.0	518
sp|P55937|GOGA3_MOUSE	lcl|NW_026781986.1_cds_XP_060064581.1_5196	27.564	1092	755	10	406	1486	1624	4824	5.40e-69	256
sp|P56225|PO5F2_RAT	lcl|NW_026781896.1_cds_XP_060072282.1_1174	45.652	138	75	0	121	258	559	972	5.91e-33	126
sp|P57784|RU2A_MOUSE	lcl|NW_026781906.1_cds_XP_060076854.1_1615	69.528	233	71	0	1	233	1	699	7.85e-114	327
sp|P59282|TPPP2_HUMAN	lcl|NW_026781965.1_cds_XP_060063410.1_4200	36.025	161	101	2	9	168	58	537	2.58e-17	75.1
sp|P61327|MGN_MOUSE	lcl|NW_026782003.1_cds_XP_060065257.1_5864	88.194	144	17	0	3	146	13	444	7.44e-93	265
sp|P63029|TCTP_RAT	lcl|NW_026782247.1_cds_XP_060073979.1_13646	33.898	177	107	6	1	171	1	519	3.77e-16	72.0
sp|P70187|MF14A_MOUSE	lcl|NW_026782250.1_cds_XP_060074025.1_13725	62.653	490	171	5	3	489	4	1446	0.0	528
sp|P70205|PACR_MOUSE	lcl|NW_026782102.1_cds_XP_060069103.1_9292	32.671	453	215	11	29	450	1081	2262	1.76e-67	232
sp|P70296|PEBP1_MOUSE	lcl|NW_026782559.1_cds_XP_060080661.1_19658	31.507	146	94	5	38	181	487	912	3.29e-15	72.8
sp|P83829|IFT81_RAT	lcl|NW_026782694.1_cds_XP_060082566.1_21367	54.545	682	299	4	1	675	1	2034	0.0	728
sp|P87379|GRB2A_XENLA	lcl|NW_026782055.1_cds_XP_060067190.1_7525	50.431	232	94	5	1	222	1	663	6.90e-73	221
sp|P90727|U2AF2_CAEBR	lcl|NW_026782586.1_cds_XP_060081068.1_20028	60.938	384	136	5	115	487	187	1329	9.44e-155	447
sp|Q03070|CHIO_RAT	lcl|NW_026782306.1_cds_XP_060075567.1_15095	52.852	263	123	1	34	295	703	1491	5.71e-100	302
sp|Q03571|CPB1_CAEEL	lcl|NW_026781998.1_cds_XP_060064998.1_5562	49.434	265	117	3	244	508	1129	1872	3.32e-87	282
sp|Q05831|H1L_MYTTR	lcl|NW_026782145.1_cds_XP_060070701.1_10714	63.855	83	28	2	38	119	397	642	2.00e-25	100
sp|Q07FZ4|CXCR4_XENTR	lcl|NW_026782778.1_cds_XP_060083513.1_22200	29.758	289	159	9	73	332	202	1023	3.07e-23	99.4
sp|Q08BH5|RBM46_DANRE	lcl|NW_026781945.1_cds_XP_060086393.1_3084	47.723	505	196	12	6	449	37	1530	8.34e-135	402
sp|Q0E940|EIF3B_DROME	lcl|NW_026782170.1_cds_XP_060071345.1_11328	50.649	693	330	6	4	690	40	2100	0.0	671
sp|Q0P5Y3|TPPP2_MOUSE	lcl|NW_026781965.1_cds_XP_060063410.1_4200	37.037	162	100	2	9	169	58	540	1.81e-18	78.2
sp|Q0VC71|TTLL1_BOVIN	lcl|NW_026781945.1_cds_XP_060086385.1_3087	66.981	424	132	3	3	423	4	1260	0.0	612
sp|Q0VCN3|IFT27_BOVIN	lcl|NW_026782330.1_cds_XP_060076112.1_15559	54.891	184	83	0	2	185	7	558	4.51e-73	218
sp|Q0VFA3|GLD2_XENTR	lcl|NW_026782057.1_cds_XP_060067207.1_7623	42.997	307	156	6	201	496	1399	2295	4.33e-69	236
sp|Q10667|RNP1_CAEEL	lcl|NW_026781894.1_cds_XP_060071560.1_1114	38.835	103	60	2	3	102	25	333	1.99e-20	87.8
sp|Q14094|CCNI_HUMAN	lcl|NW_026782003.1_cds_XP_060065253.1_5790	36.579	380	181	6	1	370	1	990	8.76e-71	225
sp|Q17603|ASF1L_CAEEL	lcl|NW_026782240.1_cds_XP_060073697.1_13426	53.289	152	71	0	3	154	4	459	6.74e-56	178
sp|Q17QN9|S22AG_BOVIN	lcl|NW_026782212.1_cds_XP_060072918.1_12714	30.083	482	311	8	2	477	49	1434	1.26e-66	226
sp|Q18171|SPE44_CAEEL	lcl|NW_026781905.1_cds_XP_060076341.1_1560	38.824	85	52	0	81	165	52	306	3.25e-18	87.0
sp|Q20168|COPB2_CAEEL	lcl|NW_026782106.1_cds_XP_060069348.1_9490	65.621	861	283	4	1	855	1	2562	0.0	1212
sp|Q20751|IF5A2_CAEEL	lcl|NW_026781866.1_cds_XP_060085033.1_239	55.128	156	68	2	1	156	1	462	2.03e-56	174
sp|Q20757|PUF5_CAEEL	lcl|NW_026782045.1_cds_XP_060066830.1_7238	23.118	372	234	13	141	511	1945	2907	1.93e-22	102
sp|Q21629|EGG2_CAEEL	lcl|NW_026782231.1_cds_XP_060073482.1_13170	36.957	368	169	16	138	491	2536	3492	9.00e-40	155
sp|Q22006|PRO1_CAEEL	lcl|NW_026781907.1_cds_XP_060077616.1_1695	24.925	333	226	5	14	340	4	948	1.36e-26	112
sp|Q22531|AMP2_CAEEL	lcl|NW_026782350.1_cds_XP_060076613.1_16050	25.758	1879	1180	61	80	1884	3094	8307	3.70e-146	505
sp|Q22836|YGH1_CAEEL	lcl|NW_026782494.1_cds_XP_060079731.1_18826	56.783	516	206	8	1	511	1	1512	2.08e-158	462
sp|Q23256|WDR53_CAEEL	lcl|NW_026782116.1_cds_XP_060069809.1_9875	51.603	343	161	2	161	501	34	1053	4.66e-131	384
sp|Q23989|QUAI_DROME	lcl|NW_026782260.1_cds_XP_060074295.1_13948	28.508	905	528	28	22	888	82	2553	3.41e-85	291
sp|Q24093|ABHD2_DROME	lcl|NW_026782332.1_cds_XP_060076161.1_15638	42.969	384	215	3	16	396	46	1194	3.61e-117	347
sp|Q24731|DDX1_DROVI	lcl|NW_026782588.1_cds_XP_060081100.1_20069	56.554	267	85	4	114	368	4	747	1.04e-102	304
sp|Q28DT3|PLD6_XENTR	lcl|NW_026782348.1_cds_XP_060076527.1_15957	43.103	174	94	3	30	199	109	627	1.02e-43	146
sp|Q29380|VDAC3_PIG	lcl|NW_026782330.1_cds_XP_060076072.1_15599	58.065	279	117	0	5	283	10	846	5.07e-123	352
sp|Q296Q5|SPNE_DROPS	lcl|NW_026782541.1_cds_XP_060080350.1_19370	38.949	837	465	19	45	863	193	2619	0.0	561
sp|Q29AK2|LMLN_DROPS	lcl|NW_026782361.1_cds_XP_060077020.1_16413	47.756	624	298	9	27	647	94	1890	0.0	594
sp|Q29KT5|SPIR_DROPS	lcl|NW_026782927.1_cds_XP_060084567.1_23156	43.071	267	134	6	255	517	316	1074	2.62e-50	194
sp|Q2IA00|SPEF2_PIG	lcl|NW_026782156.1_cds_XP_060071068.1_11067	41.208	1291	675	16	1	1217	1	3843	0.0	794
sp|Q2KIY6|HORM1_BOVIN	lcl|NW_026782331.1_cds_XP_060076150.1_15624	50.000	240	107	4	3	234	10	714	2.48e-73	240
sp|Q2MJU7|ODFP2_MESAU	lcl|NW_026782164.1_cds_XP_060071197.1_11161	39.344	122	73	1	1	121	811	1176	1.66e-16	74.3
sp|Q2T9Q1|TBC20_BOVIN	lcl|NW_026782024.1_cds_XP_060066162.1_6662	58.681	288	119	0	21	308	55	918	3.62e-120	353
sp|Q2T9U2|ODFP2_BOVIN	lcl|NW_026782164.1_cds_XP_060071195.1_11162	34.687	591	333	6	61	638	169	1821	2.08e-91	300
sp|Q2TA45|AGFG1_BOVIN	lcl|NW_026782765.1_cds_XP_060083374.1_22091	61.538	169	60	1	3	171	19	510	9.98e-69	233
sp|Q2TBP1|DDX25_BOVIN	lcl|NW_026781909.1_cds_XP_060078026.1_1738	62.440	418	154	3	67	481	280	1533	0.0	524
sp|Q2TBR8|CALR3_BOVIN	lcl|NW_026781915.1_cds_XP_060081050.1_2156	50.565	354	152	8	12	343	10	1068	2.68e-115	342
sp|Q2VB19|PUM1_CHICK	lcl|NW_026782045.1_cds_XP_060066830.1_7238	68.228	491	132	10	705	1189	1549	2967	0.0	623
sp|Q32P12|HROB_MOUSE	lcl|NW_026782112.1_cds_XP_060069546.1_9683	38.806	201	112	7	360	555	511	1095	8.30e-28	119
sp|Q3L1C9|STAUH_APLCA	lcl|NW_026782731.1_cds_XP_060083019.1_21763	53.400	603	234	11	337	935	400	2079	2.75e-166	503
sp|Q3MSQ8|DDX4_PELLE	lcl|NW_026782454.1_cds_XP_060078776.1_17978	58.042	429	177	2	244	672	541	1818	2.34e-180	530
sp|Q3S853|RGS2_PIG	lcl|NW_026782275.1_cds_XP_060074697.1_14354	48.062	129	66	1	71	199	862	1245	1.30e-37	135
sp|Q3TUL7|DCA17_MOUSE	lcl|NW_026782190.1_cds_XP_060072110.1_12031	37.045	494	292	13	29	513	106	1557	2.13e-95	300
sp|Q3URY6|ARMC2_MOUSE	lcl|NW_026782489.1_cds_XP_060079661.1_18781	39.651	860	484	13	15	852	43	2583	2.28e-180	541
sp|Q3UZ57|AXDN1_MOUSE	lcl|NW_026782015.1_cds_XP_060065790.1_6299	33.937	828	493	15	33	822	97	2532	4.17e-129	421
