qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|Q7Z745|MRO2B_HUMAN	lcl|NW_026938238.1_cds_XP_062588083.1_48538	26.198	313	191	5	1279	1569	1144	2028	4.10e-19	95.1
sp|Q7Z7L9|ZSCA2_HUMAN	lcl|NW_026927613.1_cds_XP_062613210.1_20285	53.750	400	185	0	215	614	583	1782	1.12e-150	451
sp|Q866F4|ADCYA_RABIT	lcl|NW_026932733.1_cds_XP_062574125.1_35921	25.109	1382	892	32	261	1571	1102	5031	6.03e-94	338
sp|Q86WK9|PAQR7_HUMAN	lcl|NW_026930361.1_cds_XP_062622336.1_28462	32.710	321	203	8	32	345	37	981	1.49e-46	162
sp|Q8BI22|CE128_MOUSE	lcl|NW_026924500.1_cds_XP_062604771.1_12647	30.552	851	546	12	40	876	10	2469	2.19e-71	259
sp|Q8BPA8|DPCD_MOUSE	lcl|NW_026919405.1_cds_XP_062568741.1_3085	59.296	199	76	3	4	200	7	594	6.42e-83	245
sp|Q8BRC6|CFA91_MOUSE	lcl|NW_026918126.1_cds_XP_062590382.1_482	55.878	723	310	6	20	737	10	2166	0.0	634
sp|Q8BWR2|PITH1_MOUSE	lcl|NW_026931770.1_cds_XP_062571429.1_33462	52.809	178	82	1	23	200	76	603	1.08e-66	205
sp|Q8C0S4|TT21A_MOUSE	lcl|NW_026928317.1_cds_XP_062615460.1_22304	47.583	1324	668	10	1	1313	1	3927	0.0	1190
sp|Q8CDE2|CALI_MOUSE	lcl|NW_026930709.1_cds_XP_062567537.1_29941	23.810	462	314	14	4	443	115	1452	1.23e-28	122
sp|Q8CDT7|CBCO1_MOUSE	lcl|NW_026933462.1_cds_XP_062576530.1_38089	33.333	207	132	3	2	207	322	927	4.15e-22	92.4
sp|Q8CIS9|K1C9_RAT	lcl|NW_026920136.1_cds_XP_062582019.1_4219	25.344	363	213	10	133	444	118	1185	2.23e-15	80.5
sp|Q8IXT2|DMRTD_HUMAN	lcl|NW_026924438.1_cds_XP_062604655.1_12547	67.241	58	19	0	37	94	43	216	2.43e-19	89.7
sp|Q8IYX4|DND1_HUMAN	lcl|NW_026919948.1_cds_XP_062578966.1_3947	40.686	204	118	2	18	219	64	672	3.81e-38	144
sp|Q8MUK3|CCNE_CAEBR	lcl|NW_026929981.1_cds_XP_062621031.1_27310	37.453	267	151	6	232	492	472	1242	1.18e-50	181
sp|Q8N7R7|CCYL1_HUMAN	lcl|NW_026927918.1_cds_XP_062614133.1_21107	72.996	237	60	2	93	326	40	747	2.34e-122	355
sp|Q8N8Y5|ZFP41_HUMAN	lcl|NW_026929212.1_cds_XP_062618514.1_25044	51.754	114	55	0	85	198	22	363	3.36e-35	124
sp|Q8NAT2|TDRD5_HUMAN	lcl|NW_026926584.1_cds_XP_062610379.1_17751	25.467	428	286	9	1	405	1	1254	6.60e-28	123
sp|Q8NCV1|ADAD2_HUMAN	lcl|NW_026924468.1_cds_XP_062604716.1_12599	30.435	460	262	18	145	576	736	2025	9.16e-23	103
sp|Q8ND07|BBOF1_HUMAN	lcl|NW_026921142.1_cds_XP_062597840.1_6431	44.689	499	268	2	25	516	73	1566	1.24e-133	399
sp|Q8NEN0|ARMC2_HUMAN	lcl|NW_026930614.1_cds_XP_062566967.1_29426	41.639	610	340	4	267	866	751	2562	8.92e-140	437
sp|Q8NHR7|TERB2_HUMAN	lcl|NW_026940868.1_cds_XP_062595171.1_54973	28.436	211	130	7	1	198	16	624	2.31e-15	72.8
sp|Q8R1M2|H2AJ_MOUSE	lcl|NW_026927380.1_cds_XP_062612518.1_19651	89.844	128	12	1	1	128	1	381	2.52e-76	223
sp|Q8R235|TM203_MOUSE	lcl|NW_026927443.1_cds_XP_062612776.1_19877	40.441	136	76	3	1	136	1	393	2.46e-18	76.3
sp|Q8R3G9|TSN8_MOUSE	lcl|NW_026926047.1_cds_XP_062608668.1_16210	31.967	244	130	8	12	226	37	747	2.85e-20	87.4
sp|Q8R496|SPDYA_RAT	lcl|NW_026929850.1_cds_XP_062620712.1_27001	57.895	171	69	1	63	230	307	819	6.60e-64	205
sp|Q8SYG2|CSN3_DROME	lcl|NW_026933670.1_cds_XP_062576987.1_38469	49.769	432	199	3	1	431	1	1245	1.56e-140	410
sp|Q8TAA3|PSMA8_HUMAN	lcl|NW_026920581.1_cds_XP_062591054.1_4983	77.966	236	46	1	1	236	1	690	4.94e-137	386
sp|Q8WP13|TBB8_PAPHA	lcl|NW_026933830.1_cds_XP_062577582.1_39054	90.632	427	40	0	1	427	1	1281	0.0	791
sp|Q8WP14|TBB8_PANTR	lcl|NW_026933830.1_cds_XP_062577582.1_39054	90.476	420	40	0	1	420	1	1260	0.0	778
sp|Q8WVL7|ANR49_HUMAN	lcl|NW_026930103.1_cds_XP_062621224.1_27551	49.367	158	80	0	70	227	88	561	1.05e-45	156
sp|Q90WE3|TDRD6_XENLA	lcl|NW_026939309.1_cds_XP_062591270.1_51443	25.232	539	316	15	2	534	4381	5754	3.26e-34	146
sp|Q920G9|GMCL1_MOUSE	lcl|NW_026922706.1_cds_XP_062600627.1_8919	51.733	404	191	2	80	482	211	1413	2.61e-146	429
sp|Q920N1|CMA1A_MOUSE	lcl|NW_026919021.1_cds_XP_062615889.1_2245	43.621	243	133	3	14	252	19	747	1.50e-56	182
sp|Q923V8|SEP15_RAT	lcl|NW_026936671.1_cds_XP_062584503.1_45313	55.725	131	56	2	33	161	76	468	2.16e-38	129
sp|Q924M5|BOLL_MOUSE	lcl|NW_026934576.1_cds_XP_062579104.1_40413	50.794	189	81	6	34	214	61	615	9.02e-48	166
sp|Q93847|WDR52_CAEEL	lcl|NW_026933130.1_cds_XP_062575391.1_37059	59.164	311	125	2	85	394	127	1056	8.56e-140	403
sp|Q94890|H15_DROME	lcl|NW_026935471.1_cds_XP_062581155.1_42277	68.182	198	56	3	273	469	298	873	2.87e-78	258
sp|Q95192|DAZL_MACFA	lcl|NW_026934576.1_cds_XP_062579106.1_40416	47.917	96	47	1	35	127	79	366	2.10e-24	101
sp|Q95194|ADA18_MACFA	lcl|NW_026932574.1_cds_XP_062573554.1_35399	26.475	729	473	21	23	715	121	2226	1.63e-68	246
sp|Q95JX4|GLTL5_MACFA	lcl|NW_026934466.1_cds_XP_062578856.1_40198	44.568	451	230	5	2	435	10	1353	4.69e-120	363
sp|Q95LR0|CFA91_MACFA	lcl|NW_026918126.1_cds_XP_062590382.1_482	57.601	717	292	4	29	738	31	2166	0.0	711
sp|Q95PZ0|CSN6_CAEEL	lcl|NW_026931323.1_cds_XP_062570119.1_32280	29.260	311	188	11	1	298	13	888	5.27e-37	138
sp|Q95QG8|FCP1_CAEEL	lcl|NW_026928460.1_cds_XP_062615977.1_22756	53.540	226	102	2	70	293	220	894	5.54e-75	258
sp|Q96KX2|CAZA3_HUMAN	lcl|NW_026938921.1_cds_XP_062590196.1_50466	32.847	274	177	4	6	274	22	837	1.56e-47	161
sp|Q96M69|LRGUK_HUMAN	lcl|NW_026929309.1_cds_XP_062618835.1_25332	43.471	628	329	6	104	714	226	2082	1.25e-163	496
sp|Q96M95|CCD42_HUMAN	lcl|NW_026921847.1_cds_XP_062599334.1_7777	43.046	302	166	3	10	310	10	900	7.80e-71	223
sp|Q96MA1|DMRTB_HUMAN	lcl|NW_026936019.1_cds_XP_062582807.1_43774	57.143	56	24	0	2	57	49	216	4.49e-17	82.4
sp|Q96N23|CFA54_HUMAN	lcl|NW_026929309.1_cds_XP_062618793.1_25305	27.736	1745	977	49	1609	3095	5158	10314	6.01e-149	524
sp|Q96PU9|CMA1A_HUMAN	lcl|NW_026919021.1_cds_XP_062615889.1_2245	45.679	243	128	3	14	252	19	747	3.03e-59	189
sp|Q96SC8|DMTA2_HUMAN	lcl|NW_026936019.1_cds_XP_062582807.1_43774	90.698	43	4	0	62	104	52	180	9.45e-22	98.2
sp|Q98SJ2|DAZP1_XENLA	lcl|NW_026940741.1_cds_XP_062594869.1_54651	47.264	201	100	3	2	200	31	621	4.81e-57	196
sp|Q99MU5|SPAT6_RAT	lcl|NW_026932178.1_cds_XP_062572661.1_34598	41.558	154	88	2	1	153	1	459	3.68e-30	124
sp|Q99MX1|UBP26_MOUSE	lcl|NW_026926059.1_cds_XP_062608774.1_16286	35.714	294	162	8	271	551	751	1590	5.58e-37	151
sp|Q9BG93|NR0B1_MACMU	lcl|NW_026935471.1_cds_XP_062581132.1_42251	28.959	221	132	3	246	466	802	1389	3.50e-17	84.7
sp|Q9BG94|NR0B1_CALJA	lcl|NW_026936742.1_cds_XP_062584777.1_45541	29.767	215	129	3	250	462	1333	1917	1.09e-16	84.0
sp|Q9BG96|NR0B1_PONPY	lcl|NW_026935471.1_cds_XP_062581132.1_42251	28.507	221	133	3	246	466	802	1389	7.67e-17	84.0
sp|Q9BG97|NR0B1_PANTR	lcl|NW_026936742.1_cds_XP_062584777.1_45541	29.384	211	127	3	254	462	1345	1917	2.43e-16	82.8
sp|Q9BGN8|DAZL_CALJA	lcl|NW_026934576.1_cds_XP_062579106.1_40416	47.917	96	47	1	35	127	79	366	3.64e-24	100
sp|Q9CQ29|RN151_MOUSE	lcl|NW_026920610.1_cds_XP_062591789.1_5126	31.515	165	111	2	4	167	4	495	8.31e-26	102
sp|Q9CYD3|CRTAP_MOUSE	lcl|NW_026927307.1_cds_XP_062612241.1_19419	32.090	268	170	5	104	363	274	1065	9.74e-35	137
sp|Q9CYR6|AGM1_MOUSE	lcl|NW_026932690.1_cds_XP_062573911.1_35725	55.037	536	231	5	13	539	40	1644	0.0	605
sp|Q9D0P5|PYGO1_MOUSE	lcl|NW_026935030.1_cds_XP_062579731.1_40999	53.846	52	24	0	337	388	625	780	6.07e-15	77.8
sp|Q9D180|CFA57_MOUSE	lcl|NW_026920208.1_cds_XP_062583204.1_4299	56.787	1245	496	13	1	1237	1	3633	0.0	1360
sp|Q9D5P4|ADAD2_MOUSE	lcl|NW_026924468.1_cds_XP_062604716.1_12599	28.818	347	209	12	231	554	1030	2025	3.94e-19	92.4
sp|Q9D5U8|CNBD2_MOUSE	lcl|NW_026932943.1_cds_XP_062574782.1_36507	23.617	470	296	13	149	576	601	1947	1.57e-24	110
sp|Q9D6I3|PROF4_MOUSE	lcl|NW_026938749.1_cds_XP_062589562.1_49891	48.696	115	58	1	14	128	40	381	1.36e-34	117
sp|Q9DAN1|PDILT_MOUSE	lcl|NW_026925641.1_cds_XP_062607609.1_15237	30.635	457	311	3	36	491	52	1407	1.05e-78	258
sp|Q9FXI7|H3L2_ARATH	lcl|NW_026939364.1_cds_XP_062591471.1_51598	87.591	137	16	1	1	137	1	408	7.70e-83	240
sp|Q9GS00|CSN1_CAEEL	lcl|NW_026935574.1_cds_XP_062581558.1_42620	24.498	498	323	8	44	534	19	1374	4.41e-47	173
sp|Q9GZP4|PITH1_HUMAN	lcl|NW_026931770.1_cds_XP_062571429.1_33462	53.371	178	81	1	23	200	76	603	2.25e-67	206
sp|Q9H091|ZMY15_HUMAN	lcl|NW_026930161.1_cds_XP_062621593.1_27794	28.228	457	278	12	249	698	202	1443	3.17e-43	164
sp|Q9H3C7|GGNB2_HUMAN	lcl|NW_026923547.1_cds_XP_062602567.1_10675	55.361	513	203	9	1	502	1	1494	4.62e-173	509
sp|Q9JKB5|ARI4B_RAT	lcl|NW_026932625.1_cds_XP_062573810.1_35648	46.192	407	188	9	3	398	4	1164	1.14e-82	298
sp|Q9JKU6|STRBP_RAT	lcl|NW_026928915.1_cds_XP_062617529.1_24143	53.602	347	148	3	5	339	1747	2784	3.39e-104	340
sp|Q9JL70|FANCA_MOUSE	lcl|NW_026919379.1_cds_XP_062568072.1_3033	36.747	498	270	11	134	623	19	1401	8.00e-78	283
sp|Q9JMD1|SMBT1_MOUSE	lcl|NW_026925190.1_cds_XP_062606521.1_14250	46.379	649	325	8	14	654	1081	2982	5.43e-180	552
sp|Q9MZ13|VDAC3_BOVIN	lcl|NW_026918875.1_cds_XP_062612070.1_1841	57.706	279	116	2	5	283	10	840	5.57e-113	328
sp|Q9N359|CSN4_CAEEL	lcl|NW_026936019.1_cds_XP_062582843.1_43789	39.053	338	196	5	60	396	172	1158	3.34e-72	233
sp|Q9N425|CSN3_CAEEL	lcl|NW_026933670.1_cds_XP_062576987.1_38469	23.693	287	173	5	147	432	331	1056	3.94e-17	84.7
sp|Q9N6P4|FZO_DROSI	lcl|NW_026927617.1_cds_XP_062613213.1_20289	26.987	478	311	11	4	454	811	2211	1.48e-40	155
sp|Q9NX45|SOLH2_HUMAN	lcl|NW_026928013.1_cds_XP_062614413.1_21359	44.706	85	43	1	188	268	883	1137	7.81e-15	77.8
sp|Q9NXK6|PAQR5_HUMAN	lcl|NW_026939588.1_cds_XP_062591903.1_51998	46.815	314	154	4	10	317	31	951	3.04e-91	276
sp|Q9QUM7|MSH5_MOUSE	lcl|NW_026921021.1_cds_XP_062597579.1_6197	47.021	772	390	4	50	805	154	2460	0.0	697
sp|Q9QZC4|PCY1B_RAT	lcl|NW_026938498.1_cds_XP_062588858.1_49238	54.514	288	105	5	36	316	976	1782	5.27e-109	333
sp|Q9R157|ADA18_MOUSE	lcl|NW_026936587.1_cds_XP_062584108.1_44941	29.154	638	411	22	43	650	244	2124	3.37e-64	233
sp|Q9R1M3|TSPY1_RAT	lcl|NW_026933021.1_cds_XP_062575094.1_36791	36.782	174	102	2	162	328	148	666	2.46e-36	135
sp|Q9R1R4|TDRD7_RAT	lcl|NW_026922288.1_cds_XP_062599955.1_8337	29.437	231	150	6	875	1095	2233	2916	1.14e-18	93.2
sp|Q9TT13|VDAC3_RABIT	lcl|NW_026918875.1_cds_XP_062612070.1_1841	57.706	279	116	2	5	283	10	840	1.05e-113	330
sp|Q9TU19|NPHP1_CANLF	lcl|NW_026919801.1_cds_XP_062576427.1_3735	39.360	531	318	3	31	558	784	2373	5.02e-122	379
sp|Q9V3U2|NHP2_DROME	lcl|NW_026927812.1_cds_XP_062613804.1_20813	43.704	135	74	2	27	160	67	468	1.11e-29	107
sp|Q9V3U9|SLMO_DROME	lcl|NW_026936117.1_cds_XP_062583036.1_43972	42.079	202	114	2	1	199	1	606	1.83e-49	161
sp|Q9V3Y2|DRE2_DROME	lcl|NW_026940018.1_cds_XP_062592972.1_52990	40.404	297	118	10	8	247	37	921	1.22e-50	168
sp|Q9V4Q8|RU2A_DROME	lcl|NW_026930361.1_cds_XP_062622312.1_28452	51.667	240	106	1	1	240	1	690	6.09e-66	206
sp|Q9VAD6|COG7_DROME	lcl|NW_026940631.1_cds_XP_062594247.1_54155	30.458	765	492	14	1	738	1	2256	6.37e-95	312
sp|Q9VAY3|MFRN_DROME	lcl|NW_026925324.1_cds_XP_062606857.1_14555	54.452	292	123	4	1	282	1	876	9.15e-99	297
sp|Q9VC35|LILI_DROME	lcl|NW_026935196.1_cds_XP_062580262.1_41469	45.957	507	242	3	11	517	22	1446	5.27e-125	376
sp|Q9VDE5|PPAN_DROME	lcl|NW_026927684.1_cds_XP_062613448.1_20497	43.765	409	200	6	27	412	79	1284	1.03e-92	290
sp|Q9VHI4|SF3B5_DROME	lcl|NW_026925541.1_cds_XP_062607371.1_15016	89.412	85	9	0	1	85	1	255	1.95e-55	166
sp|Q9VKW2|PIE_DROME	lcl|NW_026928671.1_cds_XP_062616679.1_23388	33.462	260	163	6	8	260	67	837	2.52e-43	167
sp|Q9VM91|TTL3A_DROME	lcl|NW_026926506.1_cds_XP_062610073.1_17502	43.575	358	187	6	327	673	1912	2973	6.21e-86	303
sp|Q9VUZ1|TPPC2_DROME	lcl|NW_026928293.1_cds_XP_062615325.1_22172	63.043	138	49	1	2	137	7	420	2.87e-61	186
sp|Q9VVU5|CSN1_DROME	lcl|NW_026935574.1_cds_XP_062581559.1_42619	71.625	363	101	1	159	521	364	1446	0.0	531
sp|Q9W1I2|BGCN_DROME	lcl|NW_026935030.1_cds_XP_062579737.1_41000	25.304	739	467	17	368	1051	1351	3477	4.46e-56	215
sp|Q9W3Y4|GA2PE_DROME	lcl|NW_026939160.1_cds_XP_062590818.1_51031	46.154	325	107	7	1	325	37	807	6.09e-78	280
sp|Q9XZ14|GOE_DROME	lcl|NW_026935471.1_cds_XP_062581147.1_42268	23.971	559	379	17	162	710	271	1839	2.50e-37	151
sp|Q9Y4I5|MTL5_HUMAN	lcl|NW_026936019.1_cds_XP_062582837.1_43788	53.419	234	96	3	285	505	1582	2283	5.76e-64	222
sp|X1WGX5|PUM3_DANRE	lcl|NW_026927029.1_cds_XP_062611509.1_18728	43.594	562	304	6	69	628	730	2382	1.84e-153	462
sp|A0A0G2JEB6|CFA47_MOUSE	lcl|NW_026929552.1_cds_XP_062619642.1_26036	34.769	3273	1958	46	22	3182	22	9645	0.0	1791
sp|A0A182C2Z2|OVCH_HALRO	lcl|NW_026930321.1_cds_XP_062622198.1_28344	34.572	538	291	17	312	805	772	2334	6.57e-72	259
sp|A0A1L8GXY4|CFA43_XENLA	lcl|NW_026919810.1_cds_XP_062576715.1_3757	34.975	1198	711	19	8	1150	19	3573	0.0	693
sp|A0A494C1R9|TSPY9_HUMAN	lcl|NW_026936636.1_cds_XP_062584256.1_45054	36.571	175	103	1	128	294	130	654	2.07e-36	132
sp|A0M8T3|ASZ1_FELCA	lcl|NW_026939637.1_cds_XP_062592001.1_52069	29.587	436	299	6	47	474	244	1551	5.48e-54	190
sp|A1X154|ASZ1_ECHTE	lcl|NW_026939637.1_cds_XP_062592001.1_52069	29.571	443	300	8	42	474	229	1551	7.32e-53	187
sp|A1YEV9|ZSC21_GORGO	lcl|NW_026929212.1_cds_XP_062618514.1_25044	56.061	198	86	1	273	469	16	609	8.81e-70	222
sp|A1YG26|ZSC21_PANPA	lcl|NW_026929212.1_cds_XP_062618514.1_25044	56.061	198	86	1	273	469	16	609	1.13e-69	222
sp|A2ARZ3|FSIP2_MOUSE	lcl|NW_026923999.1_cds_XP_062603625.1_11626	26.766	269	142	7	35	258	43	819	8.41e-15	84.3
sp|A2BF66|HORM1_DANRE	lcl|NW_026919432.1_cds_XP_062569399.1_3148	42.056	214	122	2	15	227	49	687	6.16e-58	197
sp|A2RV06|CF206_DANRE	lcl|NW_026930475.1_cds_XP_062566372.1_28866	50.078	637	291	6	1	624	1	1869	0.0	601
sp|A2T6W2|ZN449_PANTR	lcl|NW_026924950.1_cds_XP_062605917.1_13686	45.274	201	110	0	313	513	364	966	1.12e-59	202
sp|A2T712|ZSC21_PANTR	lcl|NW_026929212.1_cds_XP_062618514.1_25044	56.061	198	86	1	273	469	16	609	1.35e-69	221
sp|A2T7L7|ZSC21_PONPY	lcl|NW_026929212.1_cds_XP_062618514.1_25044	56.061	198	86	1	273	469	16	609	1.26e-69	221
sp|A4D7T3|ASZ1_NOTEU	lcl|NW_026939637.1_cds_XP_062592001.1_52069	31.422	436	280	8	47	469	247	1536	3.93e-57	198
sp|A4IFD8|MET14_BOVIN	lcl|NW_026918875.1_cds_XP_062611864.1_1857	62.299	374	130	4	24	396	70	1161	9.00e-150	435
sp|A4UTQ0|MAEL_PIG	lcl|NW_026919816.1_cds_XP_062576753.1_3763	28.977	352	218	10	1	335	1	1011	2.37e-40	149
sp|A6NFT4|CFA73_HUMAN	lcl|NW_026921847.1_cds_XP_062599335.1_7776	39.744	312	182	2	1	308	1	930	1.00e-55	184
sp|A6NG13|MGT4D_HUMAN	lcl|NW_026926202.1_cds_XP_062609322.1_16790	37.500	384	223	4	1	369	13	1158	6.56e-76	245
sp|A6NJZ7|RIM3C_HUMAN	lcl|NW_026939160.1_cds_XP_062590796.1_51019	38.202	178	109	1	1455	1631	4249	4782	2.64e-29	129
sp|A6NKD2|TSPY2_HUMAN	lcl|NW_026936636.1_cds_XP_062584256.1_45054	36.571	175	103	1	122	288	130	654	3.61e-37	134
sp|A6NNM3|RIM3B_HUMAN	lcl|NW_026939160.1_cds_XP_062590796.1_51019	38.202	178	109	1	1455	1631	4249	4782	1.93e-29	129
sp|A6QLE1|TDRD7_BOVIN	lcl|NW_026935196.1_cds_XP_062580282.1_41495	25.238	420	257	13	7	394	16	1200	1.61e-18	93.2
sp|A6QLW9|RFX2_BOVIN	lcl|NW_026928102.1_cds_XP_062614677.1_21597	56.026	614	211	10	73	684	1015	2685	0.0	627
sp|A6QQ94|DMTA2_BOVIN	lcl|NW_026936019.1_cds_XP_062582807.1_43774	90.698	43	4	0	61	103	52	180	4.61e-22	99.0
sp|A6QQM8|CCD42_BOVIN	lcl|NW_026921847.1_cds_XP_062599335.1_7776	45.545	303	159	3	10	311	10	903	8.00e-79	243
sp|A8TSS9|DMTA2_MONAL	lcl|NW_026936019.1_cds_XP_062582807.1_43774	90.909	44	4	0	48	91	49	180	2.05e-23	102
sp|A8WMY3|ZPT71_CAEBR	lcl|NW_026926584.1_cds_XP_062610373.1_17749	52.469	162	65	2	231	392	1117	1566	8.08e-38	144
sp|A8WQY8|EIF3M_CAEBR	lcl|NW_026931035.1_cds_XP_062569050.1_31299	31.596	307	201	4	78	384	235	1128	1.52e-45	162
sp|A8WSU9|PRO1_CAEBR	lcl|NW_026934303.1_cds_XP_062578504.1_39882	29.487	312	208	8	17	325	10	918	4.66e-33	132
sp|A9CPT4|TDRD1_ORYLA	lcl|NW_026939309.1_cds_XP_062591270.1_51443	26.027	876	532	33	155	973	5887	8337	3.34e-48	190
sp|B0BMX9|MEIOB_RAT	lcl|NW_026937303.1_cds_XP_062586208.1_46811	38.095	462	262	9	13	457	157	1521	5.25e-97	302
sp|B0W2W6|MAEL_CULQU	lcl|NW_026919816.1_cds_XP_062576753.1_3763	30.184	381	238	12	1	376	1	1074	1.97e-31	125
sp|B0WH58|CUE_CULQU	lcl|NW_026922785.1_cds_XP_062600838.1_9115	27.366	391	216	19	144	492	10834	11928	7.87e-21	99.4
sp|B2GUN4|MARF1_XENTR	lcl|NW_026918875.1_cds_XP_062611957.1_1874	38.069	922	497	14	773	1653	1465	4131	0.0	608
sp|B3MCZ5|EIF3M_DROAN	lcl|NW_026931035.1_cds_XP_062569050.1_31299	45.767	378	201	3	3	376	4	1137	1.65e-113	337
sp|B3ME25|EIF3B_DROAN	lcl|NW_026920677.1_cds_XP_062594077.1_5277	49.693	652	316	6	12	657	76	2013	0.0	656
sp|B3MLC5|DRE2_DROAN	lcl|NW_026940018.1_cds_XP_062592972.1_52990	40.067	297	119	12	8	247	37	921	3.72e-49	164
sp|B3MRC6|WUHO_DROAN	lcl|NW_026920923.1_cds_XP_062597190.1_5843	35.176	199	123	5	85	281	205	789	8.70e-23	100
sp|B3N5N3|DRE2_DROER	lcl|NW_026940018.1_cds_XP_062592972.1_52990	40.741	297	117	11	8	247	37	921	4.20e-50	167
sp|B3NBB6|CUE_DROER	lcl|NW_026922785.1_cds_XP_062600838.1_9115	27.835	388	216	14	113	483	10834	11856	8.68e-28	121
sp|B3NEF0|MAEL_DROER	lcl|NW_026919816.1_cds_XP_062576753.1_3763	23.355	304	215	8	39	338	127	996	7.16e-16	80.1
sp|B3NMI5|EIF3B_DROER	lcl|NW_026920677.1_cds_XP_062594077.1_5277	50.364	687	328	7	3	683	40	2079	0.0	710
sp|B3NRC6|EIF3M_DROER	lcl|NW_026931035.1_cds_XP_062569050.1_31299	46.234	385	198	4	3	383	4	1143	2.75e-114	339
sp|B3NXQ7|WUHO_DROER	lcl|NW_026920923.1_cds_XP_062597190.1_5843	31.408	277	153	11	144	401	355	1131	4.16e-20	92.8
sp|B4F7C4|TDRD5_RAT	lcl|NW_026926584.1_cds_XP_062610379.1_17751	23.561	747	482	18	1	671	1	2202	4.42e-46	181
sp|B4GAY7|EIF3B_DROPE	lcl|NW_026920677.1_cds_XP_062594077.1_5277	49.405	672	327	7	3	668	40	2034	0.0	669
sp|B4GDM5|EIF3M_DROPE	lcl|NW_026931035.1_cds_XP_062569050.1_31299	46.296	378	199	3	3	376	4	1137	1.98e-114	339
sp|B4GK79|DRE2_DROPE	lcl|NW_026940018.1_cds_XP_062592972.1_52990	39.394	297	120	12	8	246	37	921	3.81e-48	162
sp|B4GN43|MAEL2_DROPE	lcl|NW_026919816.1_cds_XP_062576753.1_3763	26.462	359	239	12	3	353	4	1029	3.11e-22	99.0
sp|B4GN46|MAEL1_DROPE	lcl|NW_026919816.1_cds_XP_062576753.1_3763	26.462	359	239	12	3	353	4	1029	1.53e-22	99.8
sp|B4GXH4|WUHO_DROPE	lcl|NW_026920923.1_cds_XP_062597190.1_5843	33.824	136	78	5	170	294	475	879	1.56e-15	79.0
sp|B4H1F5|CUE_DROPE	lcl|NW_026918875.1_cds_XP_062612243.1_1896	29.412	221	123	9	61	268	1102	1704	3.87e-21	99.4
sp|B4HMV9|EIF3B_DROSE	lcl|NW_026920677.1_cds_XP_062594077.1_5277	50.509	687	327	7	3	683	40	2079	0.0	714
sp|B4HR14|EIF3M_DROSE	lcl|NW_026931035.1_cds_XP_062569050.1_31299	45.974	385	199	4	3	383	4	1143	1.45e-113	337
sp|B4HXL7|DRE2_DROSE	lcl|NW_026940018.1_cds_XP_062592972.1_52990	39.731	297	120	9	8	247	37	921	6.31e-48	161
sp|B4IB36|MAEL_DROSE	lcl|NW_026936286.1_cds_XP_062583549.1_44438	40.260	77	46	0	302	378	718	948	2.70e-12	68.6
sp|B4IXJ2|CUE_DROGR	lcl|NW_026933337.1_cds_XP_062576147.1_37753	33.333	216	133	5	45	260	3364	3978	3.31e-24	109
sp|B4J3A3|MAEL_DROGR	lcl|NW_026925910.1_cds_XP_062608157.1_15721	21.629	356	253	11	3	345	4	1032	9.68e-13	71.2
sp|B4J6D5|EIF3B_DROGR	lcl|NW_026920677.1_cds_XP_062594077.1_5277	48.872	665	327	7	3	661	40	2013	0.0	652
sp|B4JAX0|DRE2_DROGR	lcl|NW_026940018.1_cds_XP_062592972.1_52990	40.268	298	118	12	8	248	37	921	1.72e-49	165
sp|B4JWS7|WUHO_DROGR	lcl|NW_026920923.1_cds_XP_062597190.1_5843	27.759	299	158	8	120	385	349	1170	5.32e-20	92.0
sp|B4KLC0|DRE2_DROMO	lcl|NW_026940018.1_cds_XP_062592972.1_52990	40.404	297	118	11	8	247	37	921	1.03e-41	145
sp|B4KNN9|EIF3B_DROMO	lcl|NW_026920677.1_cds_XP_062594077.1_5277	49.474	665	323	7	3	661	40	2013	0.0	662
sp|B4KVI7|MAEL_DROMO	lcl|NW_026925910.1_cds_XP_062608156.1_15723	24.789	355	227	12	7	348	22	1005	5.86e-18	87.8
sp|B4L6T9|WUHO_DROMO	lcl|NW_026920923.1_cds_XP_062597190.1_5843	30.249	281	166	9	118	380	364	1170	1.92e-22	99.0
sp|B4L8V5|CUE_DROMO	lcl|NW_026922785.1_cds_XP_062600838.1_9115	25.000	432	265	16	50	455	10630	11826	2.87e-23	107
sp|B4LCX4|CUE_DROVI	lcl|NW_026922785.1_cds_XP_062600838.1_9115	25.974	385	234	16	88	455	10774	11826	1.53e-22	104
sp|B4LF72|MAEL_DROVI	lcl|NW_026925910.1_cds_XP_062608156.1_15723	23.102	303	213	8	39	337	127	987	3.01e-13	72.8
sp|B4LM71|EIF3B_DROVI	lcl|NW_026920677.1_cds_XP_062594077.1_5277	49.474	665	323	7	3	661	40	2013	0.0	660
sp|B4LRY2|DRE2_DROVI	lcl|NW_026940018.1_cds_XP_062592972.1_52990	40.404	297	118	13	8	247	37	921	2.65e-48	162
sp|B4MA12|WUHO_DROVI	lcl|NW_026920923.1_cds_XP_062597190.1_5843	32.609	276	150	8	131	386	376	1155	4.41e-25	106
sp|B4MLE8|CUE_DROWI	lcl|NW_026918875.1_cds_XP_062612227.1_1897	28.000	250	162	9	20	264	1336	2046	3.30e-20	96.7
