qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|A1L1K7|ACBG2_RAT	lcl|NC_035783.1_cds_XP_022331343.1_24265	47.095	654	340	4	12	665	196	2139	0.0	604
sp|A1ZB91|DAAF3_DROME	lcl|NC_035780.1_cds_XP_022322962.1_2050	30.193	467	290	9	3	451	31	1377	5.97e-63	215
sp|A2AV36|ANM7_DANRE	lcl|NC_035784.1_cds_XP_022342003.1_28633	41.837	686	389	7	1	679	1	2049	0.0	579
sp|A3KNW0|PLD6_DANRE	lcl|NC_035781.1_cds_XP_022318165.1_8375	36.932	176	105	5	35	209	79	591	7.46e-32	116
sp|A5D796|SPE39_BOVIN	lcl|NC_035783.1_cds_XP_022329090.1_22322	34.646	508	285	9	3	481	22	1491	1.19e-79	257
sp|A5D7Q3|SEP12_BOVIN	lcl|NC_035784.1_cds_XP_022338689.1_28177	45.704	291	154	4	27	317	541	1401	3.56e-89	280
sp|A5PK71|PACRG_BOVIN	lcl|NC_035784.1_cds_XP_022335647.1_33115	28.571	203	123	4	56	255	142	693	1.41e-12	66.6
sp|A6NAF9|TRD7A_DANRE	lcl|NC_035780.1_cds_XP_022322736.1_2565	52.174	92	44	0	4	95	7	282	9.88e-18	90.9
sp|A6P7L8|PIWL2_ONCMY	lcl|NC_035781.1_cds_XP_022317079.1_11140	45.822	766	404	9	294	1054	541	2820	0.0	771
sp|A6PWD2|FHAD1_MOUSE	lcl|NC_035784.1_cds_XP_022340674.1_30463	28.283	693	398	24	1	628	1	1977	1.76e-50	197
sp|A6QNW6|S26A8_BOVIN	lcl|NC_035787.1_cds_XP_022302514.1_44984	25.841	832	493	16	23	823	73	2289	1.24e-61	225
sp|A6QQ71|FKBP6_BOVIN	lcl|NC_035784.1_cds_XP_022337811.1_29165	34.528	307	189	5	19	315	253	1167	2.60e-46	164
sp|A6QQV6|ANM7_BOVIN	lcl|NC_035784.1_cds_XP_022342003.1_28633	41.534	691	389	8	1	685	1	2046	0.0	566
sp|A8E0R9|GRIP2_XENLA	lcl|NC_035787.1_cds_XP_022296817.1_46365	38.743	1066	535	25	49	1073	97	3063	0.0	616
sp|A8WR63|CTU1_CAEBR	lcl|NC_035785.1_cds_XP_022286735.1_38298	62.975	316	117	0	16	331	22	969	2.30e-149	428
sp|A8WTE8|TRR1_CAEBR	lcl|NC_035789.1_cds_XP_022312744.1_59665	24.829	1752	1070	44	1720	3386	4858	9627	2.33e-156	551
sp|A8WZ92|SPE8_CAEBR	lcl|NC_035788.1_cds_XP_022309250.1_53886	31.842	380	193	14	74	398	1324	2430	1.26e-46	174
sp|A8X5H5|GSK3_CAEBR	lcl|NC_035782.1_cds_XP_022324238.1_16120	75.148	338	83	1	11	348	88	1098	0.0	540
sp|A8XZJ9|LIS1_CAEBR	lcl|NC_035784.1_cds_XP_022339154.1_30515	54.034	409	168	3	1	390	1	1224	1.95e-166	473
sp|A9RA82|KATL1_PAPAN	lcl|NC_035786.1_cds_XP_022293133.1_44711	53.943	558	160	9	2	478	10	1635	3.13e-166	513
sp|A9ZSY0|CNTLN_RAT	lcl|NC_035783.1_cds_XP_022333701.1_24211	29.712	313	169	7	444	705	2920	3858	6.81e-21	100
sp|B0XDC4|SPNE_CULQU	lcl|NC_035783.1_cds_XP_022333202.1_24183	35.451	1385	792	30	45	1386	385	4362	0.0	796
sp|B2RQC2|UBP42_MOUSE	lcl|NC_035781.1_cds_XP_022317239.1_7576	52.108	332	156	2	82	411	211	1203	4.33e-113	382
sp|B3EX35|KATL1_SORAR	lcl|NC_035786.1_cds_XP_022293133.1_44711	53.943	558	160	8	2	478	10	1635	1.61e-166	514
sp|B3LVG7|HTRA2_DROAN	lcl|NC_035784.1_cds_XP_022338016.1_35660	46.130	323	160	5	103	425	334	1260	1.47e-85	268
sp|B3LVQ1|INT13_DROAN	lcl|NC_035787.1_cds_XP_022300330.1_49720	35.610	688	380	20	7	660	22	1998	1.16e-122	382
sp|B3LWS4|KIBRA_DROAN	lcl|NC_035782.1_cds_XP_022328022.1_19146	44.784	393	202	6	44	426	22	1185	4.32e-91	322
sp|B3M6I4|PLK4_DROAN	lcl|NC_035782.1_cds_XP_022326348.1_16997	54.829	321	136	2	6	326	16	951	2.21e-114	371
sp|B3M8G0|CUE_DROAN	lcl|NC_035780.1_cds_XP_022326935.1_2808	28.448	232	148	9	58	289	5194	5835	1.48e-19	95.5
sp|B3MMA5|RAD54_DROAN	lcl|NC_035780.1_cds_XP_022344276.1_354	54.485	747	319	7	1	745	1	2184	0.0	813
sp|B3NAN8|RAD54_DROER	lcl|NC_035780.1_cds_XP_022344276.1_354	54.631	745	314	8	1	740	1	2178	0.0	820
sp|B3NE99|PLK4_DROER	lcl|NC_035782.1_cds_XP_022326348.1_16997	57.718	298	124	1	6	303	16	903	2.69e-114	371
sp|B3P100|INT13_DROER	lcl|NC_035787.1_cds_XP_022300059.1_50073	38.128	577	316	12	7	571	22	1665	6.89e-121	377
sp|B3P3J9|HTRA2_DROER	lcl|NC_035784.1_cds_XP_022338016.1_35660	46.440	323	159	6	99	421	334	1260	1.35e-87	273
sp|B3P3M8|KIBRA_DROER	lcl|NC_035782.1_cds_XP_022328022.1_19146	44.162	394	205	6	51	434	19	1185	8.46e-89	315
sp|B4F7A7|CEP57_RAT	lcl|NC_035780.1_cds_XP_022289354.1_1753	39.121	478	254	9	41	498	208	1590	5.81e-67	226
sp|B4GFN8|INT13_DROPE	lcl|NC_035787.1_cds_XP_022300331.1_49721	39.016	569	314	14	7	561	22	1671	1.66e-120	375
sp|B4GS98|RAD54_DROPE	lcl|NC_035780.1_cds_XP_022344276.1_354	54.752	747	318	11	1	743	1	2193	0.0	806
sp|B4HBU3|PLK4_DROPE	lcl|NC_035782.1_cds_XP_022326348.1_16997	55.836	317	128	4	1	313	1	927	1.24e-112	367
sp|B4HEJ6|KIBRA_DROSE	lcl|NC_035782.1_cds_XP_022328021.1_19126	44.275	393	206	5	51	434	19	1185	2.92e-89	317
sp|B4HEM8|HTRA2_DROSE	lcl|NC_035784.1_cds_XP_022338016.1_35660	46.440	323	159	6	99	421	334	1260	4.13e-88	275
sp|B4HVU2|CUE_DROSE	lcl|NC_035782.1_cds_XP_022326154.1_18571	27.962	211	135	6	63	268	5326	5922	9.80e-21	99.4
sp|B4IAQ8|PLK4_DROSE	lcl|NC_035782.1_cds_XP_022326348.1_16997	58.054	298	123	1	6	303	16	903	9.87e-115	372
sp|B4IBY5|INT13_DROSE	lcl|NC_035787.1_cds_XP_022300058.1_50072	37.955	577	317	13	7	571	22	1665	3.94e-121	378
sp|B4JCS7|RAD54_DROGR	lcl|NC_035780.1_cds_XP_022344276.1_354	55.989	743	313	7	1	740	1	2196	0.0	850
sp|B4JHB4|INT13_DROGR	lcl|NC_035787.1_cds_XP_022300058.1_50072	39.286	560	308	13	7	556	22	1635	3.11e-126	391
sp|B4JT42|SPNE_DROGR	lcl|NC_035783.1_cds_XP_022333202.1_24183	34.331	1270	749	31	56	1288	232	3897	0.0	681
sp|B4K5S8|INT13_DROMO	lcl|NC_035787.1_cds_XP_022300058.1_50072	37.042	683	381	18	7	661	22	2007	1.51e-131	404
sp|B4K835|HTRA2_DROMO	lcl|NC_035784.1_cds_XP_022338016.1_35660	45.201	323	163	6	107	429	334	1260	2.20e-87	273
sp|B4KHL5|RAD54_DROMO	lcl|NC_035780.1_cds_XP_022344276.1_354	56.317	744	309	9	1	740	1	2196	0.0	854
sp|B4LWT5|INT13_DROVI	lcl|NC_035787.1_cds_XP_022300331.1_49721	36.182	702	396	18	7	680	22	2055	1.69e-128	397
sp|B4LY58|HTRA2_DROVI	lcl|NC_035784.1_cds_XP_022338016.1_35660	44.892	323	164	5	98	420	334	1260	1.51e-87	273
sp|B4M9A8|RAD54_DROVI	lcl|NC_035780.1_cds_XP_022344276.1_354	56.242	745	310	9	1	741	1	2199	0.0	815
sp|B4MX21|RAD54_DROWI	lcl|NC_035780.1_cds_XP_022344276.1_354	55.154	747	313	9	1	742	1	2190	0.0	836
sp|B4MXR8|PLK4_DROWI	lcl|NC_035782.1_cds_XP_022326348.1_16997	62.595	262	97	1	8	269	22	804	4.21e-112	365
sp|B4N937|HTRA2_DROWI	lcl|NC_035784.1_cds_XP_022338016.1_35660	46.749	323	158	6	111	433	334	1260	4.68e-91	283
sp|B4NAD3|KIBRA_DROWI	lcl|NC_035782.1_cds_XP_022328024.1_19145	44.146	410	219	5	47	450	19	1236	3.02e-95	334
sp|B4NIM7|INT13_DROWI	lcl|NC_035787.1_cds_XP_022300059.1_50073	39.646	565	315	12	7	562	22	1665	2.49e-130	401
sp|B4NXB8|RAD54_DROYA	lcl|NC_035780.1_cds_XP_022344276.1_354	54.497	745	315	8	1	740	1	2178	0.0	822
sp|B4PDM5|PLK4_DROYA	lcl|NC_035782.1_cds_XP_022326348.1_16997	62.977	262	97	0	6	267	16	801	8.79e-114	369
sp|B4PR20|INT13_DROYA	lcl|NC_035787.1_cds_XP_022300058.1_50072	35.601	691	383	18	7	667	22	1998	1.12e-122	382
sp|B4PSQ2|KIBRA_DROYA	lcl|NC_035782.1_cds_XP_022328021.1_19126	44.529	393	203	6	53	435	22	1185	1.01e-89	318
sp|B4PST0|HTRA2_DROYA	lcl|NC_035784.1_cds_XP_022338016.1_35660	46.130	323	160	6	99	421	334	1260	2.55e-87	273
sp|B4QK53|PLK4_DROSI	lcl|NC_035782.1_cds_XP_022326348.1_16997	58.054	298	123	1	6	303	16	903	5.93e-115	373
sp|B4QX59|INT13_DROSI	lcl|NC_035787.1_cds_XP_022300059.1_50073	38.128	577	316	13	7	571	22	1665	3.56e-122	380
sp|B4QZU6|HTRA2_DROSI	lcl|NC_035784.1_cds_XP_022338016.1_35660	46.130	323	160	6	99	421	334	1260	1.08e-87	274
sp|B4USW8|KATL1_OTOGA	lcl|NC_035786.1_cds_XP_022293133.1_44711	53.763	558	161	9	2	478	10	1635	4.18e-166	513
sp|B7NZ88|KATL1_RABIT	lcl|NC_035786.1_cds_XP_022293133.1_44711	53.943	558	160	9	2	478	10	1635	8.80e-166	512
sp|B7PS00|LIS1_IXOSC	lcl|NC_035784.1_cds_XP_022339154.1_30515	73.123	413	104	2	1	411	1	1224	0.0	666
sp|C0LZJ1|DMRT1_BOVIN	lcl|NC_035781.1_cds_XP_022319926.1_8029	79.104	67	10	1	53	115	67	267	7.73e-16	79.3
sp|C0SPG1|ZAR2A_XENLA	lcl|NC_035781.1_cds_XP_022318637.1_9920	42.045	88	48	1	203	287	37	300	5.20e-18	79.3
sp|C3XVT5|LIS1_BRAFL	lcl|NC_035784.1_cds_XP_022339154.1_30515	76.471	408	94	1	1	406	1	1224	0.0	660
sp|D3Z2X2|DNHD1_MOUSE	lcl|NC_035788.1_cds_XP_022307449.1_55828	23.539	1198	795	26	694	1805	2260	5748	5.87e-83	309
sp|D3ZU96|UBP42_RAT	lcl|NC_035781.1_cds_XP_022317239.1_7576	52.108	332	156	2	82	411	211	1203	1.49e-113	384
sp|D3ZW91|POC1B_RAT	lcl|NC_035785.1_cds_XP_022288222.1_38977	30.537	298	202	2	2	298	364	1245	1.91e-42	157
sp|D3ZWE7|HORM1_RAT	lcl|NC_035780.1_cds_XP_022331288.1_1095	43.233	266	140	4	1	265	1	768	2.73e-63	210
sp|D4AC13|LGR5_RAT	lcl|NC_035780.1_cds_XP_022294599.1_966	33.527	859	512	10	34	837	76	2640	3.60e-128	418
sp|D5MCN2|LARP1_CAEEL	lcl|NC_035782.1_cds_XP_022321261.1_12611	36.792	424	221	12	757	1142	1162	2406	2.67e-61	230
sp|E1B9W9|UBP42_BOVIN	lcl|NC_035781.1_cds_XP_022317239.1_7576	50.145	345	169	2	83	425	211	1242	1.02e-113	384
sp|E1BNS6|SPAG8_BOVIN	lcl|NC_035783.1_cds_XP_022334193.1_26230	36.957	184	113	2	283	463	52	603	4.64e-30	117
sp|E2R222|PCH2_CANLF	lcl|NC_035784.1_cds_XP_022343412.1_27782	63.551	428	153	3	2	429	7	1281	0.0	541
sp|E7FE40|NEMP1_DANRE	lcl|NC_035780.1_cds_XP_022302645.1_851	40.000	230	123	6	174	392	523	1200	5.69e-42	155
sp|E9PVD1|CCD62_MOUSE	lcl|NC_035784.1_cds_XP_022337341.1_30538	32.107	299	200	1	63	361	688	1575	5.68e-37	150
sp|E9Q6W4|ZN296_MOUSE	lcl|NC_035783.1_cds_XP_022330432.1_22971	52.577	97	46	0	343	439	2227	2517	3.39e-25	110
sp|F1MKX4|PSME4_BOVIN	lcl|NC_035783.1_cds_XP_022331234.1_22197	46.998	1849	929	19	25	1845	25	5502	0.0	1581
sp|F1N7G5|CFA53_BOVIN	lcl|NC_035783.1_cds_XP_022332402.1_24764	34.394	503	322	3	11	510	28	1521	1.11e-34	137
sp|F1P4W9|CFA65_CHICK	lcl|NC_035782.1_cds_XP_022325788.1_15256	38.859	1665	961	17	33	1670	100	5004	0.0	1177
sp|F1SS88|CFA52_PIG	lcl|NC_035781.1_cds_XP_022317491.1_11641	51.761	653	268	7	11	617	22	1977	0.0	664
sp|F6PHZ6|FKBP6_HORSE	lcl|NC_035784.1_cds_XP_022336187.1_29112	35.831	307	185	5	9	305	238	1152	5.57e-49	171
sp|H9JD76|TDRKH_BOMMO	lcl|NC_035789.1_cds_XP_022311488.1_59970	32.909	471	270	11	9	460	19	1350	4.92e-63	216
sp|M9MRD5|B9D2_DROME	lcl|NC_035783.1_cds_XP_022333872.1_24799	41.477	176	100	2	1	175	1	522	4.29e-48	155
sp|O01322|PUF6_CAEEL	lcl|NC_035780.1_cds_XP_022322532.1_2792	24.194	310	209	9	89	398	2005	2856	9.31e-21	97.4
sp|O01422|CSN2_CAEEL	lcl|NC_035783.1_cds_XP_022328724.1_22897	66.329	395	128	3	20	413	61	1233	0.0	529
sp|O14753|OVOL1_HUMAN	lcl|NC_035782.1_cds_XP_022320936.1_18881	60.417	144	57	0	105	248	613	1044	3.82e-58	191
sp|O16076|HSP83_DROPE	lcl|NC_035783.1_cds_XP_022332033.1_24913	78.404	213	39	1	1	206	1	639	2.64e-112	340
sp|O17915|RAN_CAEEL	lcl|NC_035788.1_cds_XP_022309199.1_56718	87.692	195	24	0	4	198	4	588	9.10e-121	342
sp|O19110|TSPY1_BOVIN	lcl|NC_035782.1_cds_XP_022327029.1_17871	31.461	178	114	2	141	310	187	720	3.81e-28	111
sp|O22212|PRP4L_ARATH	lcl|NC_035782.1_cds_XP_022320210.1_18677	43.653	449	237	8	99	537	280	1608	1.44e-115	354
sp|O35817|AKA14_RAT	lcl|NC_035784.1_cds_XP_022343641.1_33676	41.727	139	81	0	361	499	157	573	1.56e-34	129
sp|O44169|PUF7_CAEEL	lcl|NC_035780.1_cds_XP_022322532.1_2792	22.346	358	233	11	89	446	2005	2943	3.33e-21	99.0
sp|O60522|TDRD6_HUMAN	lcl|NC_035781.1_cds_XP_022313109.1_9321	23.778	1043	609	42	771	1695	4300	7224	2.82e-39	163
sp|O77681|GDF9_SHEEP	lcl|NC_035781.1_cds_XP_022319034.1_7119	36.275	102	64	1	352	452	1147	1452	4.98e-18	87.8
sp|O95661|DIRA3_HUMAN	lcl|NC_035785.1_cds_XP_022286952.1_39588	48.705	193	98	1	37	229	121	696	5.03e-62	194
sp|P04810|HSP83_DROSI	lcl|NC_035783.1_cds_XP_022332033.1_24913	81.221	213	33	1	1	206	1	639	4.41e-115	352
sp|P04811|HSP83_DROVI	lcl|NC_035783.1_cds_XP_022332033.1_24913	79.790	381	69	2	1	374	1	1140	2.98e-180	519
sp|P11536|E74EB_DROME	lcl|NC_035782.1_cds_XP_022327552.1_19079	82.857	105	18	0	779	883	1120	1434	5.58e-56	202
sp|P12613|TCPA_DROME	lcl|NC_035782.1_cds_XP_022328027.1_19123	77.158	556	126	1	1	555	1	1668	0.0	875
sp|P15620|ZN271_MOUSE	lcl|NC_035788.1_cds_XP_022309567.1_51464	56.000	500	217	2	78	574	1702	3201	0.0	590
sp|P16627|HS71L_MOUSE	lcl|NC_035780.1_cds_XP_022328101.1_3101	84.641	612	90	1	8	615	19	1854	0.0	1000
sp|P17141|ZFP37_MOUSE	lcl|NC_035788.1_cds_XP_022309567.1_51464	52.442	389	170	2	213	589	1717	2874	1.24e-129	407
sp|P18935|CYB_DROME	lcl|NC_007175.2_cds_YP_254651.1_60204	42.857	357	201	3	3	357	7	1074	2.71e-96	294
sp|P20105|E74EA_DROME	lcl|NC_035782.1_cds_XP_022327552.1_19079	82.857	105	18	0	725	829	1120	1434	5.86e-56	201
sp|P20662|ZFY2_MOUSE	lcl|NC_035788.1_cds_XP_022309567.1_51464	32.708	373	232	9	401	770	1948	3018	4.78e-48	185
sp|P29332|CCNB2_CHICK	lcl|NC_035783.1_cds_XP_022334502.1_24661	49.740	384	170	7	30	396	151	1284	8.44e-123	363
sp|P34563|IF5A1_CAEEL	lcl|NC_035784.1_cds_XP_022343389.1_27215	60.667	150	56	3	8	156	22	465	1.78e-58	180
sp|P34933|HSP72_BOVIN	lcl|NC_035780.1_cds_XP_022328101.1_3101	85.900	617	85	1	1	615	1	1851	0.0	1018
sp|P41035|IF2B_RABIT	lcl|NC_035784.1_cds_XP_022286102.1_31209	81.548	168	31	0	164	331	448	951	1.12e-105	313
sp|P45891|ACTY_DROME	lcl|NC_035782.1_cds_XP_022325998.1_17659	65.135	370	124	2	12	376	19	1128	0.0	518
sp|P55937|GOGA3_MOUSE	lcl|NC_035784.1_cds_XP_022341756.1_30239	26.898	1067	763	8	407	1467	997	4164	1.03e-68	256
sp|P56225|PO5F2_RAT	lcl|NC_035786.1_cds_XP_022294112.1_41981	46.377	138	74	0	121	258	556	969	3.30e-33	128
sp|P57784|RU2A_MOUSE	lcl|NC_035781.1_cds_XP_022313236.1_6316	70.386	233	67	1	1	233	1	693	7.33e-118	338
sp|P59282|TPPP2_HUMAN	lcl|NC_035783.1_cds_XP_022333337.1_22952	34.857	175	86	6	10	168	43	531	1.28e-19	82.4
sp|P61327|MGN_MOUSE	lcl|NC_035781.1_cds_XP_022317773.1_10435	95.105	143	7	0	4	146	16	444	1.05e-99	283
sp|P63029|TCTP_RAT	lcl|NC_035784.1_cds_XP_022338092.1_34800	50.286	175	81	4	1	171	1	519	1.89e-48	156
sp|P70187|MF14A_MOUSE	lcl|NC_035781.1_cds_XP_022314006.1_6952	61.270	488	178	3	6	485	19	1473	0.0	530
sp|P70205|PACR_MOUSE	lcl|NC_035780.1_cds_XP_022303560.1_1726	33.115	459	222	11	34	466	160	1359	7.87e-73	241
sp|P70296|PEBP1_MOUSE	lcl|NC_035784.1_cds_XP_022337912.1_26670	33.562	146	90	6	38	181	490	912	2.69e-14	71.2
sp|P83829|IFT81_RAT	lcl|NC_035785.1_cds_XP_022288440.1_39239	54.824	653	292	2	1	652	1	1953	0.0	731
sp|P87379|GRB2A_XENLA	lcl|NC_035781.1_cds_XP_022316188.1_6636	52.838	229	84	5	1	222	1	636	1.96e-78	236
sp|P90727|U2AF2_CAEBR	lcl|NC_035781.1_cds_XP_022313761.1_11683	62.097	372	127	5	127	487	232	1338	5.04e-154	447
sp|Q03070|CHIO_RAT	lcl|NC_035780.1_cds_XP_022330029.1_5209	50.566	265	128	2	33	294	652	1446	6.02e-94	288
sp|Q03571|CPB1_CAEEL	lcl|NC_035784.1_cds_XP_022338596.1_33674	43.252	326	160	5	187	508	952	1866	5.20e-86	280
sp|Q05831|H1L_MYTTR	lcl|NC_035786.1_cds_XP_022291274.1_42129	72.727	77	20	1	43	119	307	534	1.91e-30	114
sp|Q07FZ4|CXCR4_XENTR	lcl|NC_035781.1_cds_XP_022319641.1_9965	27.612	268	176	5	72	328	229	1011	5.14e-21	94.7
sp|Q08BH5|RBM46_DANRE	lcl|NC_035785.1_cds_XP_022288553.1_39933	47.228	523	222	9	3	485	58	1584	5.37e-139	414
sp|Q0E940|EIF3B_DROME	lcl|NC_035781.1_cds_XP_022319223.1_8666	50.655	687	326	7	3	683	40	2079	0.0	708
sp|Q0P5Y3|TPPP2_MOUSE	lcl|NC_035783.1_cds_XP_022333337.1_22952	76.923	52	12	0	118	169	379	534	4.23e-21	86.3
sp|Q0VC71|TTLL1_BOVIN	lcl|NC_035780.1_cds_XP_022329643.1_2823	68.957	422	125	2	3	423	4	1254	0.0	618
sp|Q0VCN3|IFT27_BOVIN	lcl|NC_035781.1_cds_XP_022318530.1_7546	53.846	182	84	0	4	185	13	558	3.05e-70	212
sp|Q0VFA3|GLD2_XENTR	lcl|NC_035783.1_cds_XP_022330847.1_21014	38.390	323	186	5	202	516	544	1497	2.85e-70	234
sp|Q10667|RNP1_CAEEL	lcl|NC_035783.1_cds_XP_022335184.1_23017	35.849	106	65	2	3	105	19	336	1.27e-17	81.6
sp|Q14094|CCNI_HUMAN	lcl|NC_035782.1_cds_XP_022322403.1_18425	34.637	358	178	6	7	362	19	930	8.38e-65	210
sp|Q17603|ASF1L_CAEEL	lcl|NC_035781.1_cds_XP_022318459.1_9171	54.605	152	69	0	3	154	4	459	2.74e-57	182
sp|Q17QN9|S22AG_BOVIN	lcl|NC_035786.1_cds_XP_022293733.1_42081	29.598	473	298	8	13	477	28	1365	5.68e-59	207
sp|Q18171|SPE44_CAEEL	lcl|NC_035780.1_cds_XP_022327812.1_4973	23.647	351	218	11	76	415	70	1005	3.40e-20	94.0
sp|Q20168|COPB2_CAEEL	lcl|NC_035784.1_cds_XP_022337155.1_26374	65.344	857	284	4	1	851	1	2550	0.0	1196
sp|Q20751|IF5A2_CAEEL	lcl|NC_035784.1_cds_XP_022343387.1_27213	61.392	158	58	3	1	157	55	522	9.70e-61	187
sp|Q20757|PUF5_CAEEL	lcl|NC_035780.1_cds_XP_022322532.1_2792	22.460	374	237	13	141	511	1987	2958	7.93e-23	104
sp|Q21629|EGG2_CAEEL	lcl|NC_035784.1_cds_XP_022341959.1_31539	30.990	384	164	13	190	529	2269	3249	2.00e-29	125
sp|Q22006|PRO1_CAEEL	lcl|NC_035781.1_cds_XP_022319603.1_10804	27.660	329	216	8	18	338	13	957	2.75e-34	135
sp|Q22531|AMP2_CAEEL	lcl|NC_035788.1_cds_XP_022303820.1_57531	25.973	1902	1157	65	80	1870	3115	8400	1.83e-151	523
sp|Q22836|YGH1_CAEEL	lcl|NC_035783.1_cds_XP_022333193.1_25436	56.757	518	204	8	1	511	1	1515	6.49e-158	462
sp|Q23256|WDR53_CAEEL	lcl|NC_035782.1_cds_XP_022327074.1_18076	49.415	342	161	4	156	487	4	1023	1.91e-111	341
sp|Q23989|QUAI_DROME	lcl|NC_035782.1_cds_XP_022320284.1_18130	30.710	902	521	23	20	888	1	2493	1.04e-110	360
sp|Q24093|ABHD2_DROME	lcl|NC_035789.1_cds_XP_022311734.1_60112	42.000	400	227	4	1	396	1	1197	5.83e-119	352
sp|Q24731|DDX1_DROVI	lcl|NC_035784.1_cds_XP_022341904.1_32881	61.456	371	114	3	2	362	1111	2166	1.61e-164	480
sp|Q28DT3|PLD6_XENTR	lcl|NC_035781.1_cds_XP_022318165.1_8375	44.068	177	92	3	26	196	70	597	4.48e-39	134
sp|Q29380|VDAC3_PIG	lcl|NC_035781.1_cds_XP_022316203.1_7711	56.631	279	119	2	5	283	10	840	7.27e-111	323
sp|Q296Q5|SPNE_DROPS	lcl|NC_035783.1_cds_XP_022333202.1_24183	34.402	1279	753	35	51	1289	208	3906	0.0	678
sp|Q29AK2|LMLN_DROPS	lcl|NC_035784.1_cds_XP_022336666.1_32620	41.325	634	344	10	31	660	61	1890	5.43e-169	500
sp|Q29KT5|SPIR_DROPS	lcl|NC_035784.1_cds_XP_022340847.1_26914	39.937	318	161	7	255	562	286	1179	1.22e-52	203
sp|Q2IA00|SPEF2_PIG	lcl|NC_035781.1_cds_XP_022314513.1_8620	41.776	912	461	9	1	846	1	2724	2.26e-172	574
sp|Q2KIY6|HORM1_BOVIN	lcl|NC_035780.1_cds_XP_022331288.1_1095	46.000	250	130	4	1	248	1	741	3.26e-69	226
sp|Q2MJU7|ODFP2_MESAU	lcl|NC_035782.1_cds_XP_022324503.1_19059	40.000	120	71	1	1	119	907	1266	3.75e-16	74.7
sp|Q2T9Q1|TBC20_BOVIN	lcl|NC_035784.1_cds_XP_022340816.1_32425	56.475	278	121	0	32	309	115	948	8.45e-107	321
sp|Q2T9U2|ODFP2_BOVIN	lcl|NC_035782.1_cds_XP_022324499.1_19063	37.627	590	345	6	66	638	199	1950	1.35e-104	338
sp|Q2TA45|AGFG1_BOVIN	lcl|NC_035785.1_cds_XP_022288322.1_38798	46.835	237	91	4	4	213	4	690	4.74e-65	225
sp|Q2TBP1|DDX25_BOVIN	lcl|NC_035784.1_cds_XP_022345987.1_26803	62.945	421	151	5	64	481	322	1578	0.0	527
sp|Q2TBR8|CALR3_BOVIN	lcl|NC_035781.1_cds_XP_022318558.1_7789	51.906	341	147	8	19	343	136	1155	6.17e-115	343
sp|Q2VB19|PUM1_CHICK	lcl|NC_035780.1_cds_XP_022322532.1_2792	68.750	496	133	10	699	1189	1582	3018	0.0	622
sp|Q32P12|HROB_MOUSE	lcl|NC_035787.1_cds_XP_022300227.1_48619	39.648	227	123	7	322	539	562	1227	1.48e-32	134
sp|Q3L1C9|STAUH_APLCA	lcl|NC_035780.1_cds_XP_022317767.1_4093	52.905	654	252	15	296	936	343	2175	2.95e-171	518
sp|Q3MSQ8|DDX4_PELLE	lcl|NC_035781.1_cds_XP_022316564.1_9278	57.301	452	185	7	247	698	838	2169	2.46e-170	508
sp|Q3S853|RGS2_PIG	lcl|NC_035782.1_cds_XP_022324842.1_15284	48.092	131	68	0	68	198	724	1116	1.26e-40	143
sp|Q3TUL7|DCA17_MOUSE	lcl|NC_035784.1_cds_XP_022341112.1_32511	33.138	513	314	16	8	504	19	1518	4.62e-77	255
sp|Q3URY6|ARMC2_MOUSE	lcl|NC_035786.1_cds_XP_022293426.1_44398	38.315	890	471	16	4	853	13	2568	4.03e-168	511
sp|Q3UZ57|AXDN1_MOUSE	lcl|NC_035782.1_cds_XP_022325521.1_19796	35.211	852	481	18	10	825	37	2487	4.29e-140	451
sp|Q497L8|S22AG_MOUSE	lcl|NC_035785.1_cds_XP_022288184.1_37120	28.285	548	349	12	5	537	4	1560	5.36e-53	192
sp|Q4AEG9|GPX4_SAPAP	lcl|NC_035781.1_cds_XP_022316619.1_8455	59.302	172	66	3	27	196	4	513	2.10e-66	202
sp|Q4G033|PIWL4_RAT	lcl|NC_035784.1_cds_XP_022341466.1_26951	45.992	761	406	4	93	848	334	2616	0.0	724
sp|Q4JG17|VASAL_PENVA	lcl|NC_035781.1_cds_XP_022316564.1_9278	50.000	498	235	11	189	685	751	2205	4.79e-150	456
sp|Q4KMA2|RD23B_RAT	lcl|NC_035781.1_cds_XP_022316399.1_10219	58.750	240	86	4	180	415	460	1152	2.08e-61	204
sp|Q4PJT6|SPA24_RAT	lcl|NC_035784.1_cds_XP_022343804.1_33294	32.474	194	106	1	21	189	100	681	5.98e-18	80.5
sp|Q4QR85|MEP50_RAT	lcl|NC_035786.1_cds_XP_022290745.1_41294	40.909	308	175	4	24	327	13	927	2.23e-66	214
sp|Q4R445|S26A8_MACFA	lcl|NC_035787.1_cds_XP_022302384.1_51250	30.667	525	340	6	1	504	211	1776	1.84e-67	238
sp|Q4R4D5|GLPK2_MACFA	lcl|NC_035782.1_cds_XP_022327675.1_18248	62.648	506	187	2	12	516	16	1530	0.0	647
sp|Q4R4X5|SEPT4_MACFA	lcl|NC_035784.1_cds_XP_022345491.1_27432	58.981	373	134	5	110	477	133	1209	1.55e-154	446
sp|Q4R627|LARP7_MACFA	lcl|NC_035781.1_cds_XP_022317266.1_9949	48.538	171	85	2	34	202	61	570	1.65e-49	182
