qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|Q6AY16|ACTL9_RAT	lcl|NC_086375.1_cds_XP_063429706.1_14718	41.667	372	210	6	44	410	16	1125	3.18e-104	314
sp|Q6EJB6|UT14B_MOUSE	lcl|NC_086382.1_cds_XP_063404873.1_39720	40.884	362	191	9	24	377	25	1065	4.75e-48	184
sp|Q6GPB5|ALKB5_XENLA	lcl|NC_086379.1_cds_XP_063446147.1_30456	62.774	274	96	1	1	268	1	822	7.27e-114	335
sp|Q6IV68|FACD2_RAT	lcl|NC_086373.1_cds_XP_063443378.1_1989	39.244	1455	849	16	1	1438	1	4311	0.0	963
sp|Q6IV76|TAZ_ERYPA	lcl|NC_086373.1_cds_XP_063431825.1_429	51.012	247	121	0	9	255	76	816	5.42e-92	274
sp|Q6IV77|TAZ_MACMU	lcl|NC_086373.1_cds_XP_063431825.1_429	51.012	247	121	0	9	255	76	816	5.54e-92	273
sp|Q6J1I8|RN114_PIG	lcl|NC_086378.1_cds_XP_063440749.1_25547	38.498	213	119	6	22	227	52	675	1.02e-50	165
sp|Q6J212|RN114_PANTR	lcl|NC_086378.1_cds_XP_063440749.1_25547	37.559	213	121	6	22	227	52	675	5.29e-49	161
sp|Q6J2U6|RN114_RAT	lcl|NC_086378.1_cds_XP_063440749.1_25547	39.815	216	118	6	20	228	43	675	1.78e-44	149
sp|Q6NUD0|MEP50_XENLA	lcl|NC_086382.1_cds_XP_063402949.1_37937	37.874	301	183	3	14	312	13	909	1.02e-69	222
sp|Q6NZC7|S23IP_MOUSE	lcl|NC_086376.1_cds_XP_063432889.1_17476	49.335	752	344	13	253	996	778	2946	0.0	703
sp|Q6RG02|VIT_PENME	lcl|NC_086373.1_cds_XP_063444688.1_2275	27.212	1051	653	34	27	1030	82	3039	2.04e-93	342
sp|Q6VTH5|RSPH1_CYPCA	lcl|NC_086378.1_cds_XP_063440112.1_24715	58.371	221	89	2	1	218	1	663	2.61e-82	248
sp|Q71MM5|DMRT1_DANRE	lcl|NC_086373.1_cds_XP_063404381.1_4101	76.923	39	9	0	18	56	70	186	3.69e-15	75.5
sp|Q7JXF7|SEELE_DROME	lcl|NC_086376.1_cds_XP_063431804.1_16171	29.714	175	117	3	5	178	22	531	8.92e-18	79.0
sp|Q7QCW2|SPNE_ANOGA	lcl|NC_086375.1_cds_XP_063427926.1_12643	32.804	1512	858	38	13	1452	79	4356	0.0	720
sp|Q7T3H1|DCTN2_DANRE	lcl|NC_086374.1_cds_XP_063421393.1_6254	45.098	408	214	5	1	405	1	1203	9.60e-105	316
sp|Q7T3U0|ZAR1S_XENLA	lcl|NC_086375.1_cds_XP_063425777.1_13760	46.067	89	45	1	195	280	10	276	3.43e-23	92.4
sp|Q7TSX9|ZAR1_RAT	lcl|NC_086375.1_cds_XP_063425777.1_13760	45.455	88	45	1	261	345	10	273	3.51e-22	90.9
sp|Q7Z3Z3|PIWL3_HUMAN	lcl|NC_086380.1_cds_XP_063396212.1_32302	42.710	775	422	10	117	882	337	2622	0.0	654
sp|Q7Z5A4|PRS42_HUMAN	lcl|NC_086377.1_cds_XP_063438429.1_20597	35.160	219	128	7	79	292	250	879	5.70e-37	135
sp|Q7Z745|MRO2B_HUMAN	lcl|NC_086378.1_cds_XP_063438941.1_23044	25.214	1638	1054	37	68	1574	340	5133	6.32e-98	350
sp|Q7Z7L9|ZSCA2_HUMAN	lcl|NW_026963309.1_cds_XP_063418112.1_51753	53.518	398	185	0	215	612	145	1338	1.87e-138	414
sp|Q866F4|ADCYA_RABIT	lcl|NC_086375.1_cds_XP_063427011.1_12124	29.283	963	559	25	10	872	76	2898	4.98e-106	375
sp|Q86SH2|ZAR1_HUMAN	lcl|NC_086375.1_cds_XP_063425777.1_13760	47.191	89	44	1	324	409	10	276	9.40e-24	95.9
sp|Q86WK9|PAQR7_HUMAN	lcl|NC_086373.1_cds_XP_063412880.1_5304	31.457	302	199	5	32	329	37	930	1.19e-39	144
sp|Q8BI22|CE128_MOUSE	lcl|NC_086375.1_cds_XP_063426333.1_11330	29.014	903	582	14	40	929	10	2580	1.94e-68	250
sp|Q8BPA8|DPCD_MOUSE	lcl|NC_086376.1_cds_XP_063434039.1_18817	51.724	203	89	4	4	200	7	606	5.89e-71	215
sp|Q8BRC6|CFA91_MOUSE	lcl|NC_086378.1_cds_XP_063441710.1_26873	54.762	714	318	4	28	737	28	2166	0.0	634
sp|Q8BWR2|PITH1_MOUSE	lcl|NC_086373.1_cds_XP_063401771.1_3755	56.281	199	86	1	14	211	37	633	2.18e-81	242
sp|Q8C0S4|TT21A_MOUSE	lcl|NC_086374.1_cds_XP_063424970.1_10580	49.887	1323	647	8	1	1313	1	3951	0.0	1268
sp|Q8CDE2|CALI_MOUSE	lcl|NC_086386.1_cds_XP_063415048.1_49586	23.866	419	296	7	5	412	109	1329	3.82e-29	123
sp|Q8CDT7|CBCO1_MOUSE	lcl|NC_086376.1_cds_XP_063434473.1_19375	36.098	205	128	2	6	207	253	867	3.64e-33	121
sp|Q8CIS9|K1C9_RAT	lcl|NC_086374.1_cds_XP_063423081.1_8257	25.069	363	201	10	138	444	319	1362	6.56e-12	69.7
sp|Q8IXT2|DMRTD_HUMAN	lcl|NC_086373.1_cds_XP_063404381.1_4101	58.108	74	29	1	20	91	10	231	2.06e-19	89.4
sp|Q8IYX4|DND1_HUMAN	lcl|NC_086381.1_cds_XP_063401669.1_35658	37.561	205	125	2	17	219	49	660	7.88e-35	135
sp|Q8MUK3|CCNE_CAEBR	lcl|NC_086378.1_cds_XP_063440243.1_24871	34.221	263	161	6	232	492	358	1116	1.94e-43	160
sp|Q8N7R7|CCYL1_HUMAN	lcl|NC_086385.1_cds_XP_063411041.1_45418	60.458	306	109	3	63	358	163	1074	6.07e-127	369
sp|Q8N8Y5|ZFP41_HUMAN	lcl|NC_086377.1_cds_XP_063437893.1_22255	49.565	115	58	0	84	198	553	897	4.66e-33	122
sp|Q8NAT2|TDRD5_HUMAN	lcl|NC_086374.1_cds_XP_063423565.1_8858	25.570	395	237	11	11	368	31	1155	5.02e-22	104
sp|Q8NCV1|ADAD2_HUMAN	lcl|NC_086374.1_cds_XP_063422987.1_8128	30.424	401	223	17	206	577	1309	2430	2.73e-13	74.3
sp|Q8ND07|BBOF1_HUMAN	lcl|NC_086375.1_cds_XP_063426254.1_11200	43.305	478	266	3	26	501	79	1503	3.99e-127	382
sp|Q8NEN0|ARMC2_HUMAN	lcl|NC_086382.1_cds_XP_063405462.1_40544	36.986	876	519	11	14	866	31	2628	4.38e-155	478
sp|Q8NHR7|TERB2_HUMAN	lcl|NC_086376.1_cds_XP_063434096.1_18887	35.514	107	67	2	1	107	22	336	1.12e-15	75.1
sp|Q8R1M2|H2AJ_MOUSE	lcl|NC_086376.1_cds_XP_063434883.1_19860	91.429	105	9	0	17	121	46	360	4.52e-67	199
sp|Q8R3G9|TSN8_MOUSE	lcl|NC_086381.1_cds_XP_063398579.1_36906	31.064	235	150	7	7	234	10	699	6.42e-22	91.7
sp|Q8R496|SPDYA_RAT	lcl|NC_086375.1_cds_XP_063426681.1_11822	55.556	180	78	1	59	236	379	918	3.27e-65	210
sp|Q8SYG2|CSN3_DROME	lcl|NC_086379.1_cds_XP_063445511.1_29746	48.402	438	208	4	1	437	1	1263	3.55e-138	404
sp|Q8TAA3|PSMA8_HUMAN	lcl|NC_086378.1_cds_XP_063440762.1_25575	79.237	236	43	1	1	236	1	690	2.90e-139	392
sp|Q8VCB1|NDC1_MOUSE	lcl|NC_086373.1_cds_XP_063442608.1_1876	35.359	362	224	2	20	381	31	1086	1.06e-57	206
sp|Q8WP13|TBB8_PAPHA	lcl|NC_086386.1_cds_XP_063413371.1_49371	90.632	427	40	0	1	427	1	1281	0.0	791
sp|Q8WP14|TBB8_PANTR	lcl|NC_086386.1_cds_XP_063413371.1_49371	90.238	420	41	0	1	420	1	1260	0.0	776
sp|Q8WVL7|ANR49_HUMAN	lcl|NC_086381.1_cds_XP_063398964.1_34280	44.720	161	89	0	70	230	139	621	6.76e-45	150
sp|Q90WE3|TDRD6_XENLA	lcl|NC_086373.1_cds_XP_063433944.1_667	27.019	359	234	10	795	1141	4201	5229	5.70e-24	112
sp|Q920G9|GMCL1_MOUSE	lcl|NC_086379.1_cds_XP_063445800.1_30073	46.759	432	227	3	76	505	103	1395	2.72e-142	420
sp|Q920N1|CMA1A_MOUSE	lcl|NC_086382.1_cds_XP_063404954.1_39819	43.265	245	135	3	14	254	19	753	2.58e-56	181
sp|Q923V8|SEP15_RAT	lcl|NC_086374.1_cds_XP_063423892.1_9274	52.713	129	60	1	33	160	76	462	1.41e-37	127
sp|Q924M5|BOLL_MOUSE	lcl|NC_086374.1_cds_XP_063421420.1_6290	58.696	138	45	4	34	162	61	465	3.57e-45	158
sp|Q93847|WDR52_CAEEL	lcl|NC_086374.1_cds_XP_063423751.1_9095	55.882	340	148	2	56	394	37	1053	3.65e-139	402
sp|Q94890|H15_DROME	lcl|NW_026963290.1_cds_XP_063416681.1_50388	68.020	197	59	1	273	469	358	936	8.91e-79	260
sp|Q95192|DAZL_MACFA	lcl|NC_086374.1_cds_XP_063421420.1_6290	50.000	86	40	1	35	117	79	336	7.06e-23	98.6
sp|Q95194|ADA18_MACFA	lcl|NC_086376.1_cds_XP_063433618.1_18361	27.994	693	426	20	58	713	259	2229	1.97e-70	251
sp|Q95JX4|GLTL5_MACFA	lcl|NC_086374.1_cds_XP_063420972.1_5798	42.411	448	239	6	2	435	7	1335	1.17e-113	347
sp|Q95LR0|CFA91_MACFA	lcl|NC_086378.1_cds_XP_063441710.1_26873	57.806	711	288	5	35	738	49	2166	0.0	721
sp|Q95PZ0|CSN6_CAEEL	lcl|NC_086375.1_cds_XP_063429784.1_14805	29.934	304	184	12	1	297	52	897	1.45e-32	126
sp|Q95QG8|FCP1_CAEEL	lcl|NC_086378.1_cds_XP_063441767.1_26929	50.923	271	116	4	41	303	145	930	2.21e-73	254
sp|Q96KX2|CAZA3_HUMAN	lcl|NC_086373.1_cds_XP_063400138.1_3552	32.601	273	178	4	6	274	22	834	1.72e-50	169
sp|Q96M69|LRGUK_HUMAN	lcl|NC_086384.1_cds_XP_063408593.1_44686	33.460	263	169	5	103	361	151	933	2.81e-28	118
sp|Q96M95|CCD42_HUMAN	lcl|NW_026963292.1_cds_XP_063416890.1_50598	43.046	302	166	3	10	310	10	900	1.59e-69	219
sp|Q96MA1|DMRTB_HUMAN	lcl|NC_086373.1_cds_XP_063404381.1_4101	57.143	56	24	0	2	57	55	222	3.55e-17	82.4
sp|Q96N23|CFA54_HUMAN	lcl|NC_086373.1_cds_XP_063397835.1_3212	28.127	2670	1526	61	782	3095	2566	10464	0.0	860
sp|Q96PU9|CMA1A_HUMAN	lcl|NC_086382.1_cds_XP_063404954.1_39819	44.082	245	133	3	14	254	19	753	1.52e-57	184
sp|Q96SC8|DMTA2_HUMAN	lcl|NC_086373.1_cds_XP_063404381.1_4101	90.698	43	4	0	62	104	58	186	6.24e-22	98.6
sp|Q98SJ2|DAZP1_XENLA	lcl|NC_086376.1_cds_XP_063433523.1_18243	46.753	231	102	7	1	228	28	666	8.70e-59	199
sp|Q99MU5|SPAT6_RAT	lcl|NC_086373.1_cds_XP_063441111.1_1706	33.459	266	151	7	1	262	1	732	9.85e-34	133
sp|Q99MX1|UBP26_MOUSE	lcl|NC_086385.1_cds_XP_063412828.1_46245	31.081	296	167	8	271	546	715	1551	2.91e-32	136
sp|Q9BG93|NR0B1_MACMU	lcl|NC_086373.1_cds_XP_063397885.1_3265	31.944	216	129	3	247	462	1453	2046	1.13e-14	78.2
sp|Q9BG94|NR0B1_CALJA	lcl|NC_086384.1_cds_XP_063409898.1_43809	26.697	221	139	3	246	466	838	1431	1.82e-14	76.6
sp|Q9BG96|NR0B1_PONPY	lcl|NC_086384.1_cds_XP_063409898.1_43809	26.244	221	140	3	246	466	838	1431	1.36e-14	77.0
sp|Q9BG97|NR0B1_PANTR	lcl|NC_086384.1_cds_XP_063409898.1_43809	25.822	213	135	3	254	466	862	1431	6.18e-14	75.1
sp|Q9BGN8|DAZL_CALJA	lcl|NC_086374.1_cds_XP_063421420.1_6290	50.000	86	40	1	35	117	79	336	7.49e-23	98.6
sp|Q9CQ29|RN151_MOUSE	lcl|NC_086378.1_cds_XP_063442855.1_23182	33.133	166	109	2	4	168	4	498	3.85e-27	106
sp|Q9CYD3|CRTAP_MOUSE	lcl|NC_086381.1_cds_XP_063400573.1_34209	31.065	338	218	7	33	360	100	1098	3.26e-40	153
sp|Q9CYR6|AGM1_MOUSE	lcl|NC_086376.1_cds_XP_063433740.1_18478	57.034	526	222	2	15	538	52	1623	0.0	619
sp|Q9D0P5|PYGO1_MOUSE	lcl|NC_086376.1_cds_XP_063435519.1_16855	49.275	69	35	0	337	405	136	342	1.93e-21	90.1
sp|Q9D180|CFA57_MOUSE	lcl|NC_086373.1_cds_XP_063431022.1_315	53.365	1248	536	12	1	1237	1	3639	0.0	1288
sp|Q9D5P4|ADAD2_MOUSE	lcl|NC_086381.1_cds_XP_063400558.1_34186	27.518	407	231	16	186	554	1915	3057	6.16e-20	95.5
sp|Q9D5U8|CNBD2_MOUSE	lcl|NC_086374.1_cds_XP_063421104.1_5943	23.391	466	332	11	145	596	424	1788	7.62e-27	117
sp|Q9D6I3|PROF4_MOUSE	lcl|NC_086382.1_cds_XP_063402437.1_37270	44.348	115	63	1	14	128	40	381	5.98e-33	113
sp|Q9DAN1|PDILT_MOUSE	lcl|NC_086379.1_cds_XP_063446104.1_30414	30.021	483	319	4	7	488	7	1401	3.19e-78	256
sp|Q9FXI7|H3L2_ARATH	lcl|NC_086381.1_cds_XP_063399171.1_35260	87.591	137	16	1	1	137	1	408	8.40e-83	240
sp|Q9GS00|CSN1_CAEEL	lcl|NC_086379.1_cds_XP_063446152.1_30460	25.610	492	322	7	48	534	19	1377	9.24e-47	172
sp|Q9GZP4|PITH1_HUMAN	lcl|NC_086373.1_cds_XP_063401771.1_3755	57.789	199	83	1	14	211	37	633	2.22e-82	244
sp|Q9H091|ZMY15_HUMAN	lcl|NC_086384.1_cds_XP_063409719.1_43428	29.284	461	273	15	247	697	430	1683	4.06e-51	188
sp|Q9H3C7|GGNB2_HUMAN	lcl|NC_086380.1_cds_XP_063396531.1_32775	52.809	534	217	12	1	523	1	1530	2.21e-166	493
sp|Q9JKB5|ARI4B_RAT	lcl|NC_086375.1_cds_XP_063426528.1_11599	44.279	402	202	7	5	398	10	1173	4.68e-90	321
sp|Q9JKU6|STRBP_RAT	lcl|NC_086376.1_cds_XP_063433649.1_18391	51.276	392	165	7	5	379	1675	2823	3.24e-116	371
sp|Q9JL70|FANCA_MOUSE	lcl|NC_086378.1_cds_XP_063440424.1_25057	27.704	1054	640	34	148	1166	370	3270	2.51e-93	332
sp|Q9JMD1|SMBT1_MOUSE	lcl|NC_086373.1_cds_XP_063438900.1_1399	44.341	645	327	8	16	654	1120	2976	3.16e-177	545
sp|Q9MZ13|VDAC3_BOVIN	lcl|NC_086379.1_cds_XP_063445711.1_29967	58.423	279	116	0	5	283	10	846	1.20e-118	342
sp|Q9N359|CSN4_CAEEL	lcl|NC_086379.1_cds_XP_063446991.1_29205	38.682	349	205	4	60	407	265	1287	8.03e-77	246
sp|Q9N425|CSN3_CAEEL	lcl|NC_086379.1_cds_XP_063445511.1_29746	23.183	289	172	5	147	432	331	1056	7.89e-17	84.0
sp|Q9N6P4|FZO_DROSI	lcl|NC_086384.1_cds_XP_063409508.1_45134	29.150	494	295	14	2	454	793	2232	2.01e-44	166
sp|Q9NX45|SOLH2_HUMAN	lcl|NC_086374.1_cds_XP_063425105.1_10763	26.909	275	165	8	22	268	16	816	7.52e-16	80.5
sp|Q9NXK6|PAQR5_HUMAN	lcl|NC_086373.1_cds_XP_063412880.1_5304	27.376	263	189	2	14	275	52	837	5.62e-34	128
sp|Q9QUM7|MSH5_MOUSE	lcl|NC_086373.1_cds_XP_063408849.1_4788	46.863	781	410	4	50	829	196	2526	0.0	719
sp|Q9QZC4|PCY1B_RAT	lcl|NC_086379.1_cds_XP_063444055.1_27828	41.912	136	77	1	75	210	55	456	2.75e-26	109
sp|Q9R157|ADA18_MOUSE	lcl|NC_086376.1_cds_XP_063433618.1_18361	26.638	702	449	21	43	708	211	2226	1.03e-61	225
sp|Q9R1M3|TSPY1_RAT	lcl|NC_086373.1_cds_XP_063436842.1_1079	35.393	178	108	1	162	332	157	690	2.40e-37	138
sp|Q9R1R4|TDRD7_RAT	lcl|NC_086383.1_cds_XP_063406731.1_40793	32.768	177	104	4	906	1068	3031	3558	4.21e-19	95.1
sp|Q9TT13|VDAC3_RABIT	lcl|NC_086379.1_cds_XP_063445711.1_29967	58.423	279	116	0	5	283	10	846	2.00e-119	344
sp|Q9TU19|NPHP1_CANLF	lcl|NC_086375.1_cds_XP_063426244.1_11191	39.778	450	261	3	47	487	853	2199	1.47e-106	337
sp|Q9V3U2|NHP2_DROME	lcl|NC_086376.1_cds_XP_063434945.1_19927	48.148	162	76	4	1	160	1	468	1.82e-38	129
sp|Q9V3U9|SLMO_DROME	lcl|NC_086378.1_cds_XP_063441424.1_26522	49.215	191	96	1	1	190	1	573	4.06e-67	206
sp|Q9V3Y2|DRE2_DROME	lcl|NC_086378.1_cds_XP_063441859.1_27053	39.711	277	124	10	11	247	37	858	5.61e-47	158
sp|Q9V4Q8|RU2A_DROME	lcl|NC_086373.1_cds_XP_063412908.1_5308	52.083	240	104	1	1	240	1	687	2.11e-65	205
sp|Q9VAD6|COG7_DROME	lcl|NC_086384.1_cds_XP_063409344.1_44977	28.440	763	510	11	1	738	1	2256	1.54e-86	290
sp|Q9VAY3|MFRN_DROME	lcl|NC_086376.1_cds_XP_063433462.1_18149	51.389	288	131	3	4	282	13	876	2.26e-91	278
sp|Q9VC35|LILI_DROME	lcl|NC_086374.1_cds_XP_063422622.1_7681	45.905	525	225	5	11	511	22	1491	4.31e-115	351
sp|Q9VDE5|PPAN_DROME	lcl|NC_086379.1_cds_XP_063444341.1_28251	48.120	399	179	6	1	377	1	1179	1.33e-103	319
sp|Q9VHI4|SF3B5_DROME	lcl|NC_086386.1_cds_XP_063413643.1_48485	85.882	85	12	0	1	85	1	255	1.12e-53	162
sp|Q9VKW2|PIE_DROME	lcl|NC_086375.1_cds_XP_063427804.1_12472	34.866	261	161	6	9	260	94	876	2.79e-41	161
sp|Q9VM91|TTL3A_DROME	lcl|NC_086373.1_cds_XP_063446269.1_2428	44.179	335	171	4	346	673	1957	2934	6.55e-91	314
sp|Q9VUZ1|TPPC2_DROME	lcl|NC_086386.1_cds_XP_063413586.1_49928	65.217	138	46	1	2	137	7	420	3.47e-64	193
sp|Q9VVU5|CSN1_DROME	lcl|NC_086379.1_cds_XP_063446151.1_30459	70.411	365	104	2	159	521	364	1452	0.0	521
sp|Q9W1I2|BGCN_DROME	lcl|NC_086376.1_cds_XP_063432361.1_16854	26.442	624	379	16	504	1079	1837	3612	2.87e-51	199
sp|Q9W3Y4|GA2PE_DROME	lcl|NW_026963292.1_cds_XP_063416991.1_50606	50.549	182	83	4	1	182	31	555	9.96e-45	177
sp|Q9XZ14|GOE_DROME	lcl|NC_086384.1_cds_XP_063410745.1_44222	21.886	562	395	15	162	713	373	1956	3.71e-34	142
sp|Q9Y4I5|MTL5_HUMAN	lcl|NC_086379.1_cds_XP_063445062.1_29203	57.346	211	72	3	307	504	1711	2328	1.49e-63	222
sp|X1WGX5|PUM3_DANRE	lcl|NC_086373.1_cds_XP_063401513.1_3707	41.530	549	310	5	82	628	763	2382	9.05e-147	446
sp|A0A0G2JEB6|CFA47_MOUSE	lcl|NC_086382.1_cds_XP_063403242.1_38316	34.428	3288	1958	47	22	3184	22	9666	0.0	1808
sp|A0A182C2Z2|OVCH_HALRO	lcl|NC_086374.1_cds_XP_063423148.1_8381	31.099	537	311	17	311	805	1132	2691	2.61e-63	235
sp|A0A1L8GXY4|CFA43_XENLA	lcl|NC_086376.1_cds_XP_063433255.1_17883	35.524	1202	702	21	8	1150	19	3582	0.0	676
sp|A0A1L8HJK9|ZA1LL_XENLA	lcl|NC_086375.1_cds_XP_063425777.1_13760	43.820	89	46	1	182	266	10	276	7.60e-20	83.2
sp|A0A1L8HTT5|ZAR1L_XENLA	lcl|NC_086375.1_cds_XP_063425777.1_13760	47.727	88	43	1	212	296	10	273	2.20e-24	95.9
sp|A0A494C1R9|TSPY9_HUMAN	lcl|NC_086374.1_cds_XP_063424493.1_10004	37.143	175	102	1	128	294	157	681	9.78e-37	134
sp|A0M8T3|ASZ1_FELCA	lcl|NC_086373.1_cds_XP_063401960.1_3784	28.241	432	282	9	48	465	274	1527	3.91e-45	166
sp|A1X154|ASZ1_ECHTE	lcl|NC_086373.1_cds_XP_063401954.1_3783	29.571	443	282	10	31	459	235	1515	2.80e-47	172
sp|A1YEV9|ZSC21_GORGO	lcl|NC_086377.1_cds_XP_063437957.1_22358	52.284	197	93	1	273	468	400	990	3.74e-64	216
sp|A1YG26|ZSC21_PANPA	lcl|NC_086377.1_cds_XP_063437957.1_22358	52.284	197	93	1	273	468	400	990	4.25e-64	216
sp|A2ARZ3|FSIP2_MOUSE	lcl|NC_086381.1_cds_XP_063400695.1_34348	37.838	111	65	3	42	149	64	393	4.34e-12	75.5
sp|A2BF66|HORM1_DANRE	lcl|NC_086381.1_cds_XP_063398182.1_36228	43.172	227	127	2	15	240	55	732	5.54e-66	220
sp|A2RV06|CF206_DANRE	lcl|NC_086376.1_cds_XP_063433973.1_18737	49.449	635	296	5	1	624	1	1863	0.0	595
sp|A2T6W2|ZN449_PANTR	lcl|NC_086377.1_cds_XP_063437893.1_22255	48.000	200	104	0	314	513	535	1134	1.69e-61	207
sp|A2T712|ZSC21_PANTR	lcl|NC_086377.1_cds_XP_063437957.1_22358	52.284	197	93	1	273	468	400	990	5.24e-64	215
sp|A2T7L7|ZSC21_PONPY	lcl|NC_086377.1_cds_XP_063437957.1_22358	52.284	197	93	1	273	468	400	990	4.25e-64	216
sp|A4D7T3|ASZ1_NOTEU	lcl|NC_086373.1_cds_XP_063401954.1_3783	29.274	427	285	8	47	465	280	1533	5.85e-46	168
sp|A4IFD8|MET14_BOVIN	lcl|NC_086379.1_cds_XP_063445333.1_29526	59.259	378	147	4	24	396	70	1197	7.91e-141	412
sp|A4UTQ0|MAEL_PIG	lcl|NC_086378.1_cds_XP_063439833.1_24183	29.917	361	238	8	1	351	1	1068	5.18e-46	169
sp|A6NFT4|CFA73_HUMAN	lcl|NW_026963292.1_cds_XP_063416891.1_50597	37.061	313	190	2	1	308	1	933	8.75e-51	171
sp|A6NG13|MGT4D_HUMAN	lcl|NC_086386.1_cds_XP_063413451.1_49703	42.424	264	150	2	108	369	367	1158	2.15e-68	226
sp|A6NJZ7|RIM3C_HUMAN	lcl|NC_086380.1_cds_XP_063396704.1_33012	31.152	382	214	12	834	1182	2746	3843	1.03e-36	154
sp|A6NK02|TRI75_HUMAN	lcl|NC_086382.1_cds_XP_063404090.1_39439	28.758	153	87	5	4	144	19	447	2.11e-12	70.5
sp|A6NKD2|TSPY2_HUMAN	lcl|NC_086374.1_cds_XP_063424493.1_10004	37.143	175	102	1	122	288	157	681	1.72e-37	135
sp|A6NNM3|RIM3B_HUMAN	lcl|NC_086380.1_cds_XP_063396704.1_33012	31.152	382	214	12	834	1182	2746	3843	1.44e-36	153
sp|A6NP61|ZAR1L_HUMAN	lcl|NC_086375.1_cds_XP_063425777.1_13760	45.455	88	45	1	221	305	10	273	4.52e-22	90.1
sp|A6QLE1|TDRD7_BOVIN	lcl|NC_086383.1_cds_XP_063406731.1_40793	30.539	167	106	3	896	1053	3061	3558	3.45e-18	92.0
sp|A6QLW9|RFX2_BOVIN	lcl|NC_086373.1_cds_XP_063408994.1_4816	55.911	626	208	12	73	681	250	1974	0.0	624
sp|A6QQ94|DMTA2_BOVIN	lcl|NC_086373.1_cds_XP_063404381.1_4101	90.698	43	4	0	61	103	58	186	3.03e-22	99.4
sp|A6QQM8|CCD42_BOVIN	lcl|NW_026963292.1_cds_XP_063416891.1_50597	44.156	308	166	3	10	316	10	918	2.37e-76	237
sp|A8TSS9|DMTA2_MONAL	lcl|NC_086373.1_cds_XP_063404381.1_4101	90.909	44	4	0	48	91	55	186	1.11e-23	102
sp|A8WMY3|ZPT71_CAEBR	lcl|NC_086374.1_cds_XP_063423560.1_8846	48.083	339	141	7	73	392	295	1263	1.97e-58	197
sp|A8WQY8|EIF3M_CAEBR	lcl|NC_086381.1_cds_XP_063397935.1_35856	32.872	289	185	5	78	366	232	1071	1.39e-45	162
sp|A8WSU9|PRO1_CAEBR	lcl|NC_086373.1_cds_XP_063435355.1_818	24.773	331	237	5	18	345	16	981	1.49e-30	124
sp|A9CPT4|TDRD1_ORYLA	lcl|NC_086376.1_cds_XP_063433689.1_18431	23.381	834	525	24	155	973	1624	3828	8.23e-48	188
sp|B0BMX9|MEIOB_RAT	lcl|NC_086379.1_cds_XP_063445971.1_30268	38.479	434	250	9	23	444	154	1440	1.55e-95	298
sp|B0W2W6|MAEL_CULQU	lcl|NC_086378.1_cds_XP_063439833.1_24183	26.879	346	231	8	1	341	1	987	6.16e-32	130
sp|B0WH58|CUE_CULQU	lcl|NC_086385.1_cds_XP_063411289.1_46043	27.332	461	255	22	92	497	10945	12252	2.04e-25	114
sp|B2GUN4|MARF1_XENTR	lcl|NC_086379.1_cds_XP_063444984.1_29117	38.794	879	464	14	775	1598	2245	4824	2.20e-180	592
sp|B3MCZ5|EIF3M_DROAN	lcl|NC_086381.1_cds_XP_063397935.1_35856	44.041	386	208	4	3	385	4	1146	4.72e-104	313
sp|B3ME25|EIF3B_DROAN	lcl|NC_086379.1_cds_XP_063444701.1_28718	50.731	684	325	6	9	686	61	2094	0.0	643
sp|B3MLC5|DRE2_DROAN	lcl|NC_086378.1_cds_XP_063441856.1_27050	41.577	279	118	12	10	247	40	864	5.22e-48	161
sp|B3MRC6|WUHO_DROAN	lcl|NC_086381.1_cds_XP_063401614.1_35582	42.029	138	76	4	109	244	253	660	1.15e-27	114
sp|B3N5N3|DRE2_DROER	lcl|NC_086378.1_cds_XP_063441856.1_27050	39.711	277	124	10	11	247	43	864	1.20e-46	157
sp|B3NBB6|CUE_DROER	lcl|NC_086385.1_cds_XP_063411877.1_46037	24.947	473	294	17	34	478	1891	3210	2.89e-27	119
sp|B3NEF0|MAEL_DROER	lcl|NC_086378.1_cds_XP_063439833.1_24183	23.552	259	164	8	90	335	274	987	4.66e-12	69.3
sp|B3NMI5|EIF3B_DROER	lcl|NC_086379.1_cds_XP_063444701.1_28718	50.426	704	329	7	1	690	1	2094	0.0	676
sp|B3NRC6|EIF3M_DROER	lcl|NC_086381.1_cds_XP_063397935.1_35856	43.782	386	209	4	3	385	4	1146	7.19e-103	310
sp|B3NXQ7|WUHO_DROER	lcl|NC_086381.1_cds_XP_063401614.1_35582	42.017	119	65	4	144	260	337	687	2.16e-22	99.4
sp|B4F7C4|TDRD5_RAT	lcl|NC_086374.1_cds_XP_063423565.1_8858	24.180	732	462	19	11	666	31	2175	6.78e-43	171
sp|B4GAY7|EIF3B_DROPE	lcl|NC_086379.1_cds_XP_063444701.1_28718	49.777	673	326	6	2	668	28	2028	0.0	652
sp|B4GDM5|EIF3M_DROPE	lcl|NC_086381.1_cds_XP_063397935.1_35856	43.782	386	209	4	3	385	4	1146	1.56e-103	311
sp|B4GK79|DRE2_DROPE	lcl|NC_086378.1_cds_XP_063441859.1_27053	40.433	277	121	9	11	246	37	858	2.99e-48	162
