qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|Q9Z1L3|DEDD_MOUSE	lcl|NW_026262701.1_cds_XP_052059716.1_35139	52.027	296	122	4	13	305	16	852	2.51e-92	277
sp|Q9Z1P4|LGR5_MOUSE	lcl|NW_026262712.1_cds_XP_052065333.1_37690	40.211	475	255	3	34	482	94	1509	1.17e-87	306
sp|Q9Z1R2|BAG6_MOUSE	lcl|NW_026262668.1_cds_XP_052094086.1_17365	29.648	398	250	7	781	1150	2878	4065	2.27e-32	138
sp|Q9Z1T1|AP3B1_MOUSE	lcl|NW_026262679.1_cds_XP_052099305.1_22523	75.079	630	152	3	27	654	64	1944	0.0	953
sp|Q9Z286|ADCYA_RAT	lcl|NW_026262690.1_cds_XP_052103635.1_30682	28.021	960	577	21	9	872	76	2901	4.52e-102	363
sp|Q9Z2C8|YBOX2_MOUSE	lcl|NW_026262593.1_cds_XP_052082214.1_8203	77.528	89	20	0	85	173	34	300	8.47e-41	146
sp|Q9Z2D6|MECP2_MOUSE	lcl|NW_026262581.1_cds_XP_052064055.1_507	53.165	79	37	0	84	162	472	708	1.25e-18	90.5
sp|Q9Z2E9|BSCL2_MOUSE	lcl|NW_026262690.1_cds_XP_052058932.1_31538	42.561	289	157	5	41	327	121	966	9.72e-59	195
sp|Q9Z2H4|LGR4_RAT	lcl|NW_026262712.1_cds_XP_052065333.1_37690	34.282	843	492	2	39	819	133	2661	5.72e-149	476
sp|T2HG31|OXDA_DUGRY	lcl|NW_026262667.1_cds_XP_052090364.1_15244	37.126	334	192	9	2	325	16	993	1.22e-68	219
sp|V6CIV8|DUSL_CAEEL	lcl|NW_026262581.1_cds_XP_052086503.1_2404	32.416	327	203	5	8	325	22	975	2.26e-49	171
sp|V6CLJ5|LAG1_CAEEL	lcl|NW_026262712.1_cds_XP_052067680.1_38635	55.484	465	156	11	313	775	421	1668	1.08e-164	490
sp|W7K139|PLP1_PLAFO	lcl|NW_026262723.1_cds_XP_052068311.1_42808	26.667	270	152	10	337	593	1417	2127	1.27e-14	79.0
sp|X1WHY6|AMR1B_DANRE	lcl|NW_026262668.1_cds_XP_052091306.1_17986	34.211	114	71	3	56	166	448	786	9.95e-11	66.6
sp|A0JPK3|ZFP57_RAT	lcl|NW_026262604.1_cds_XP_052083914.1_9485	35.714	112	66	2	90	195	652	987	4.76e-14	73.9
sp|A0P8Z4|NR6A1_PIG	lcl|NW_026262679.1_cds_XP_052098712.1_22739	26.570	414	232	11	60	461	73	1134	3.51e-39	147
sp|A1L1C2|PLD6_XENLA	lcl|NW_026262723.1_cds_XP_052069010.1_42800	42.529	174	97	1	28	198	109	630	6.00e-47	154
sp|A1L1K7|ACBG2_RAT	lcl|NW_026262679.1_cds_XP_052099586.1_22904	49.085	656	327	5	12	666	688	2637	0.0	630
sp|A1ZB91|DAAF3_DROME	lcl|NW_026262712.1_cds_XP_052066886.1_38558	29.439	428	282	8	42	452	106	1380	3.09e-60	207
sp|A2AV36|ANM7_DANRE	lcl|NW_026262701.1_cds_XP_052063393.1_33085	40.816	686	388	7	1	673	67	2109	0.0	565
sp|A3KNW0|PLD6_DANRE	lcl|NW_026262723.1_cds_XP_052069010.1_42800	39.806	206	111	5	17	213	25	630	6.39e-41	140
sp|A5D796|SPE39_BOVIN	lcl|NW_026262690.1_cds_XP_052058343.1_30052	44.118	340	174	2	158	481	466	1485	1.36e-83	267
sp|A5D7Q3|SEP12_BOVIN	lcl|NW_026262701.1_cds_XP_052062187.1_35248	47.458	295	153	2	20	314	184	1062	1.62e-96	296
sp|A5PK71|PACRG_BOVIN	lcl|NW_026262626.1_cds_XP_052087787.1_12975	85.135	222	28	1	41	257	91	756	3.91e-129	367
sp|A6NAF9|TRD7A_DANRE	lcl|NW_026262615.1_cds_XP_052085728.1_11203	30.688	189	117	4	882	1062	3073	3621	6.20e-17	87.8
sp|A6P7L8|PIWL2_ONCMY	lcl|NW_026262723.1_cds_XP_052069906.1_42630	44.538	833	443	9	233	1054	325	2799	0.0	781
sp|A6PWD2|FHAD1_MOUSE	lcl|NW_026262593.1_cds_XP_052081890.1_7862	26.209	1427	828	39	1	1344	1	3855	7.41e-91	325
sp|A6QNW6|S26A8_BOVIN	lcl|NW_026262581.1_cds_XP_052105599.1_3225	23.337	827	495	14	25	819	16	2175	2.82e-60	221
sp|A6QQ71|FKBP6_BOVIN	lcl|NW_026262734.1_cds_XP_052072807.1_44477	35.000	300	192	2	19	315	208	1107	1.10e-58	196
sp|A6QQV6|ANM7_BOVIN	lcl|NW_026262701.1_cds_XP_052063393.1_33085	42.553	658	364	6	1	652	67	2016	0.0	564
sp|A8E0R9|GRIP2_XENLA	lcl|NW_026262581.1_cds_XP_052063960.1_1569	40.250	1041	512	28	48	1054	103	2997	0.0	637
sp|A8WR63|CTU1_CAEBR	lcl|NW_026262626.1_cds_XP_052086704.1_12044	61.859	312	119	0	16	327	22	957	9.67e-147	421
sp|A8WTE8|TRR1_CAEBR	lcl|NW_026262581.1_cds_XP_052089211.1_3098	24.876	1813	1149	42	1644	3386	4615	9624	5.37e-159	559
sp|A8WZ92|SPE8_CAEBR	lcl|NW_026262700.1_cds_XP_052059542.1_32211	30.108	372	206	10	68	398	1336	2412	4.21e-43	164
sp|A8X5H5|GSK3_CAEBR	lcl|NW_026262701.1_cds_XP_052063767.1_35031	75.740	338	81	1	11	348	88	1098	0.0	544
sp|A8XZJ9|LIS1_CAEBR	lcl|NW_026262734.1_cds_XP_052075618.1_46076	55.340	412	162	3	1	390	1	1236	1.38e-168	478
sp|A9RA82|KATL1_PAPAN	lcl|NW_026262679.1_cds_XP_052098163.1_22700	45.483	321	150	8	184	489	760	1692	1.35e-86	278
sp|A9ZSY0|CNTLN_RAT	lcl|NW_026262679.1_cds_XP_052101260.1_24916	27.221	349	195	10	425	715	2848	3891	1.52e-16	85.9
sp|B0XDC4|SPNE_CULQU	lcl|NW_026262690.1_cds_XP_052105936.1_30193	36.324	1393	770	36	45	1384	376	4362	0.0	794
sp|B2RQC2|UBP42_MOUSE	lcl|NW_026262723.1_cds_XP_052068863.1_40218	53.636	330	149	2	83	408	277	1266	2.21e-118	397
sp|B3EX35|KATL1_SORAR	lcl|NW_026262679.1_cds_XP_052098163.1_22700	43.931	346	166	10	162	489	685	1692	6.53e-87	278
sp|B3LVG7|HTRA2_DROAN	lcl|NW_026262712.1_cds_XP_052066516.1_36676	48.338	331	152	5	104	424	274	1239	2.79e-95	293
sp|B3LVQ1|INT13_DROAN	lcl|NW_026262581.1_cds_XP_052061963.1_1353	39.273	578	310	14	7	569	22	1677	1.01e-126	392
sp|B3LWS4|KIBRA_DROAN	lcl|NW_026262745.1_cds_XP_052077249.1_47452	44.473	389	206	4	44	425	25	1182	5.64e-92	325
sp|B3M6I4|PLK4_DROAN	lcl|NW_026262745.1_cds_XP_052077147.1_48829	50.838	358	169	2	1	357	1	1056	2.56e-118	381
sp|B3M8G0|CUE_DROAN	lcl|NW_026262582.1_cds_XP_052080232.1_6449	30.890	382	209	16	138	477	10120	11226	7.43e-29	125
sp|B3MMA5|RAD54_DROAN	lcl|NW_026262581.1_cds_XP_052096346.1_4094	55.762	755	298	8	1	745	1	2187	0.0	824
sp|B3NAN8|RAD54_DROER	lcl|NW_026262581.1_cds_XP_052096346.1_4094	56.233	754	289	9	1	740	1	2181	0.0	842
sp|B3NE99|PLK4_DROER	lcl|NW_026262745.1_cds_XP_052077147.1_48829	56.774	310	132	1	1	310	1	924	1.13e-116	377
sp|B3P100|INT13_DROER	lcl|NW_026262581.1_cds_XP_052061963.1_1353	36.496	685	376	16	7	661	22	1989	4.03e-127	393
sp|B3P3J9|HTRA2_DROER	lcl|NW_026262712.1_cds_XP_052066516.1_36676	48.338	331	152	5	100	420	274	1239	3.19e-99	303
sp|B3P3M8|KIBRA_DROER	lcl|NW_026262745.1_cds_XP_052077248.1_47453	45.013	391	203	6	51	433	22	1182	2.30e-90	320
sp|B4F7A7|CEP57_RAT	lcl|NW_026262666.1_cds_XP_052089819.1_14848	39.148	493	257	10	29	498	112	1530	7.49e-64	217
sp|B4GFN8|INT13_DROPE	lcl|NW_026262581.1_cds_XP_052061963.1_1353	36.593	675	377	18	7	649	22	1989	2.03e-124	385
sp|B4GS98|RAD54_DROPE	lcl|NW_026262581.1_cds_XP_052096346.1_4094	56.250	752	300	9	1	743	1	2196	0.0	831
sp|B4HBU3|PLK4_DROPE	lcl|NW_026262745.1_cds_XP_052077147.1_48829	54.902	306	133	2	8	313	22	924	1.87e-110	360
sp|B4HEJ6|KIBRA_DROSE	lcl|NW_026262745.1_cds_XP_052077248.1_47453	45.269	391	202	6	51	433	22	1182	1.41e-90	321
sp|B4HEM8|HTRA2_DROSE	lcl|NW_026262712.1_cds_XP_052066516.1_36676	48.640	331	151	5	100	420	274	1239	3.79e-100	305
sp|B4HVU2|CUE_DROSE	lcl|NW_026262582.1_cds_XP_052080232.1_6449	27.828	442	259	16	88	478	9928	11226	8.25e-29	124
sp|B4IAQ8|PLK4_DROSE	lcl|NW_026262745.1_cds_XP_052077147.1_48829	56.452	310	133	1	1	310	1	924	2.10e-116	376
sp|B4IBY5|INT13_DROSE	lcl|NW_026262581.1_cds_XP_052061963.1_1353	35.908	699	389	16	7	675	22	2031	2.68e-127	394
sp|B4JCS7|RAD54_DROGR	lcl|NW_026262581.1_cds_XP_052096346.1_4094	56.954	755	288	9	1	740	1	2199	0.0	867
sp|B4JHB4|INT13_DROGR	lcl|NW_026262581.1_cds_XP_052061963.1_1353	40.608	559	304	12	7	556	22	1641	1.90e-133	409
sp|B4JT42|SPNE_DROGR	lcl|NW_026262690.1_cds_XP_052105936.1_30193	32.287	1338	842	25	104	1406	379	4305	0.0	678
sp|B4K5S8|INT13_DROMO	lcl|NW_026262581.1_cds_XP_052061963.1_1353	42.397	559	294	14	7	556	22	1641	4.00e-135	414
sp|B4K835|HTRA2_DROMO	lcl|NW_026262712.1_cds_XP_052066516.1_36676	47.432	331	155	5	108	428	274	1239	5.71e-97	298
sp|B4KHL5|RAD54_DROMO	lcl|NW_026262581.1_cds_XP_052096346.1_4094	57.143	749	296	9	1	740	1	2199	0.0	868
sp|B4LWT5|INT13_DROVI	lcl|NW_026262581.1_cds_XP_052061963.1_1353	41.637	562	298	14	6	558	19	1641	1.83e-134	412
sp|B4LY58|HTRA2_DROVI	lcl|NW_026262712.1_cds_XP_052066516.1_36676	47.130	331	156	5	99	419	274	1239	1.19e-96	296
sp|B4M9A8|RAD54_DROVI	lcl|NW_026262581.1_cds_XP_052096346.1_4094	57.351	755	287	8	1	741	1	2202	0.0	832
sp|B4MX21|RAD54_DROWI	lcl|NW_026262581.1_cds_XP_052096346.1_4094	56.059	751	301	8	1	742	1	2193	0.0	854
sp|B4MXR8|PLK4_DROWI	lcl|NW_026262745.1_cds_XP_052077147.1_48829	55.873	315	124	4	8	321	22	924	1.65e-113	369
sp|B4N937|HTRA2_DROWI	lcl|NW_026262712.1_cds_XP_052066516.1_36676	47.230	343	159	6	103	432	238	1239	9.23e-99	302
sp|B4NAD3|KIBRA_DROWI	lcl|NW_026262745.1_cds_XP_052077249.1_47452	43.932	412	224	4	47	454	22	1248	4.34e-95	334
sp|B4NIM7|INT13_DROWI	lcl|NW_026262581.1_cds_XP_052061963.1_1353	40.620	581	309	16	7	571	22	1704	3.08e-133	409
sp|B4NXB8|RAD54_DROYA	lcl|NW_026262581.1_cds_XP_052096346.1_4094	55.423	756	292	10	1	740	1	2181	0.0	839
sp|B4PDM5|PLK4_DROYA	lcl|NW_026262745.1_cds_XP_052077147.1_48829	56.452	310	133	1	1	310	1	924	7.50e-116	374
sp|B4PR20|INT13_DROYA	lcl|NW_026262581.1_cds_XP_052061963.1_1353	39.789	568	301	12	7	561	22	1641	5.40e-128	395
sp|B4PSQ2|KIBRA_DROYA	lcl|NW_026262745.1_cds_XP_052077249.1_47452	45.128	390	202	6	53	434	25	1182	6.32e-91	322
sp|B4PST0|HTRA2_DROYA	lcl|NW_026262712.1_cds_XP_052066516.1_36676	48.640	331	151	5	100	420	274	1239	1.30e-100	306
sp|B4QK53|PLK4_DROSI	lcl|NW_026262745.1_cds_XP_052077147.1_48829	56.452	310	133	1	1	310	1	924	2.28e-116	376
sp|B4QX59|INT13_DROSI	lcl|NW_026262581.1_cds_XP_052061963.1_1353	36.052	699	388	16	7	675	22	2031	1.09e-128	397
sp|B4QZU6|HTRA2_DROSI	lcl|NW_026262712.1_cds_XP_052066516.1_36676	48.640	331	151	5	100	420	274	1239	3.75e-100	305
sp|B4USW8|KATL1_OTOGA	lcl|NW_026262679.1_cds_XP_052098163.1_22700	45.031	322	150	7	184	489	760	1692	7.42e-87	278
sp|B7NZ88|KATL1_RABIT	lcl|NW_026262679.1_cds_XP_052098163.1_22700	45.794	321	149	8	184	489	760	1692	1.85e-86	277
sp|B7PS00|LIS1_IXOSC	lcl|NW_026262734.1_cds_XP_052075618.1_46076	73.188	414	106	4	1	411	1	1236	0.0	664
sp|C0LZJ1|DMRT1_BOVIN	lcl|NW_026262581.1_cds_XP_052092340.1_3527	79.104	67	10	1	53	115	67	267	3.70e-16	79.7
sp|C3XVT5|LIS1_BRAFL	lcl|NW_026262734.1_cds_XP_052075618.1_46076	76.699	412	90	3	1	406	1	1236	0.0	662
sp|D3Z2X2|DNHD1_MOUSE	lcl|NW_026262668.1_cds_XP_052095811.1_20187	22.222	1161	796	22	690	1760	2242	5673	1.45e-68	261
sp|D3ZU96|UBP42_RAT	lcl|NW_026262723.1_cds_XP_052068863.1_40218	53.636	330	149	2	83	408	277	1266	8.04e-119	398
sp|D3ZW91|POC1B_RAT	lcl|NW_026262581.1_cds_XP_052074459.1_616	48.614	469	236	2	1	469	1	1392	1.36e-162	469
sp|D3ZWE7|HORM1_RAT	lcl|NW_026262712.1_cds_XP_052064436.1_37314	48.361	244	122	2	1	241	1	729	1.31e-74	244
sp|D4AC13|LGR5_RAT	lcl|NW_026262712.1_cds_XP_052065333.1_37690	40.632	475	253	3	34	482	94	1509	3.58e-85	299
sp|D5MCN2|LARP1_CAEEL	lcl|NW_026262659.1_cds_XP_052089456.1_14520	37.647	425	215	14	757	1142	1600	2841	4.76e-64	239
sp|E1B9W9|UBP42_BOVIN	lcl|NW_026262723.1_cds_XP_052068863.1_40218	53.636	330	149	2	84	409	277	1266	8.99e-119	398
sp|E1BNS6|SPAG8_BOVIN	lcl|NW_026262679.1_cds_XP_052100987.1_24410	37.766	188	106	3	283	463	52	603	6.29e-31	119
sp|E2R222|PCH2_CANLF	lcl|NW_026262701.1_cds_XP_052061155.1_34350	60.930	430	164	3	1	429	1	1281	0.0	543
sp|E7FE40|NEMP1_DANRE	lcl|NW_026262668.1_cds_XP_052092295.1_19810	40.654	214	125	1	173	384	508	1149	2.68e-48	172
sp|E9PVD1|CCD62_MOUSE	lcl|NW_026262734.1_cds_XP_052074406.1_45532	34.195	348	210	2	17	364	706	1692	2.97e-38	153
sp|E9Q6W4|ZN296_MOUSE	lcl|NW_026262690.1_cds_XP_052058900.1_31495	57.955	88	37	0	352	439	2143	2406	4.79e-25	109
sp|F1MKX4|PSME4_BOVIN	lcl|NW_026262690.1_cds_XP_052058618.1_30863	47.425	1845	922	19	25	1845	25	5487	0.0	1612
sp|F1N7G5|CFA53_BOVIN	lcl|NW_026262679.1_cds_XP_052101966.1_25637	33.600	500	326	3	11	508	31	1518	9.96e-35	137
sp|F1P4W9|CFA65_CHICK	lcl|NW_026262582.1_cds_XP_052080289.1_6690	38.728	1761	1008	15	34	1737	97	5337	0.0	1222
sp|F1SS88|CFA52_PIG	lcl|NW_026262723.1_cds_XP_052071620.1_41458	47.447	666	293	8	10	618	19	2016	0.0	616
sp|F6PHZ6|FKBP6_HORSE	lcl|NW_026262734.1_cds_XP_052072807.1_44477	35.831	307	194	2	9	312	208	1128	7.94e-62	204
sp|H9JD76|TDRKH_BOMMO	lcl|NW_026262674.1_cds_XP_052097601.1_21787	30.372	484	282	11	1	461	1	1356	1.22e-61	213
sp|M9MRD5|B9D2_DROME	lcl|NW_026262690.1_cds_XP_052105646.1_29809	39.429	175	105	1	1	175	1	522	7.93e-48	154
sp|O01422|CSN2_CAEEL	lcl|NW_026262679.1_cds_XP_052101777.1_25456	65.903	393	129	3	20	411	64	1230	0.0	527
sp|O14753|OVOL1_HUMAN	lcl|NW_026262685.1_cds_XP_052103222.1_26808	66.667	132	42	2	118	248	694	1086	7.86e-56	185
sp|O16076|HSP83_DROPE	lcl|NW_026262690.1_cds_XP_052106946.1_31672	80.788	203	39	0	4	206	34	642	1.49e-111	338
sp|O17915|RAN_CAEEL	lcl|NW_026262734.1_cds_XP_052074976.1_44863	89.005	191	21	0	8	198	19	591	5.97e-120	340
sp|O19110|TSPY1_BOVIN	lcl|NW_026262581.1_cds_XP_052057586.1_121	32.759	174	110	1	141	307	160	681	9.15e-31	120
sp|O22212|PRP4L_ARATH	lcl|NW_026262668.1_cds_XP_052092796.1_15895	43.111	450	239	8	98	537	196	1524	6.06e-125	377
sp|O35817|AKA14_RAT	lcl|NW_026262690.1_cds_XP_052104983.1_28523	36.691	139	88	0	361	499	160	576	5.30e-32	122
sp|O60522|TDRD6_HUMAN	lcl|NW_026262581.1_cds_XP_052058022.1_278	23.121	878	520	29	233	1100	4237	6435	4.82e-34	145
sp|O77681|GDF9_SHEEP	lcl|NW_026262690.1_cds_XP_052058713.1_30923	35.294	102	66	0	352	453	922	1227	9.96e-18	86.3
sp|O95661|DIRA3_HUMAN	lcl|NW_026262581.1_cds_XP_052095685.1_3911	48.705	193	98	1	37	229	19	594	3.58e-53	171
sp|P04810|HSP83_DROSI	lcl|NW_026262690.1_cds_XP_052106946.1_31672	83.251	203	34	0	4	206	34	642	1.32e-114	350
sp|P04811|HSP83_DROVI	lcl|NW_026262690.1_cds_XP_052106946.1_31672	82.759	203	35	0	4	206	34	642	5.71e-114	348
sp|P11536|E74EB_DROME	lcl|NW_026262745.1_cds_XP_052077340.1_48085	82.857	105	18	0	779	883	790	1104	4.28e-56	199
sp|P12613|TCPA_DROME	lcl|NW_026262615.1_cds_XP_052085459.1_10949	74.686	557	139	1	1	555	1	1671	0.0	850
sp|P15620|ZN271_MOUSE	lcl|NW_026262593.1_cds_XP_052082018.1_7996	49.474	475	234	3	78	546	76	1500	2.34e-154	453
sp|P16627|HS71L_MOUSE	lcl|NW_026262668.1_cds_XP_052092870.1_15967	84.804	612	93	0	3	614	4	1839	0.0	1009
sp|P17141|ZFP37_MOUSE	lcl|NW_026262604.1_cds_XP_052085118.1_9583	50.546	366	178	1	227	589	289	1386	2.24e-121	368
sp|P20105|E74EA_DROME	lcl|NW_026262745.1_cds_XP_052077340.1_48085	82.857	105	18	0	725	829	790	1104	3.20e-56	199
sp|P20662|ZFY2_MOUSE	lcl|NW_026262604.1_cds_XP_052084252.1_9881	34.072	361	223	8	401	757	229	1278	7.93e-46	172
sp|P29332|CCNB2_CHICK	lcl|NW_026262679.1_cds_XP_052100880.1_24185	51.036	386	166	8	29	397	127	1266	1.39e-124	367
sp|P34563|IF5A1_CAEEL	lcl|NW_026262729.1_cds_XP_052072169.1_43451	58.824	153	61	2	8	160	13	465	5.34e-62	189
sp|P34933|HSP72_BOVIN	lcl|NW_026262668.1_cds_XP_052092870.1_15967	86.341	615	82	1	1	615	1	1839	0.0	1027
sp|P41035|IF2B_RABIT	lcl|NW_026262701.1_cds_XP_052060834.1_32871	55.620	347	132	6	2	333	10	1029	1.20e-106	316
sp|P45891|ACTY_DROME	lcl|NW_026262581.1_cds_XP_052074806.1_4348	65.135	370	124	2	12	376	19	1128	0.0	519
sp|P55937|GOGA3_MOUSE	lcl|NW_026262734.1_cds_XP_052075540.1_45445	28.265	1072	738	11	401	1459	889	4050	2.13e-70	262
sp|P56225|PO5F2_RAT	lcl|NW_026262637.1_cds_XP_052089060.1_14273	40.642	187	97	3	120	294	586	1140	3.21e-34	131
sp|P57784|RU2A_MOUSE	lcl|NW_026262581.1_cds_XP_052100198.1_4762	70.638	235	66	1	1	235	1	696	1.50e-118	340
sp|P59282|TPPP2_HUMAN	lcl|NW_026262723.1_cds_XP_052069826.1_42364	35.088	171	98	4	8	167	37	543	4.54e-21	86.3
sp|P61327|MGN_MOUSE	lcl|NW_026262581.1_cds_XP_052098265.1_4436	92.361	144	11	0	3	146	13	444	1.32e-99	283
sp|P63029|TCTP_RAT	lcl|NW_026262690.1_cds_XP_052105797.1_29948	50.581	172	82	3	1	171	1	510	2.59e-49	158
sp|P70187|MF14A_MOUSE	lcl|NW_026262581.1_cds_XP_052098102.1_4419	60.950	484	185	2	7	490	7	1446	0.0	524
sp|P70205|PACR_MOUSE	lcl|NW_026262668.1_cds_XP_052090791.1_18543	33.257	439	221	11	54	470	127	1293	3.12e-68	228
sp|P70296|PEBP1_MOUSE	lcl|NW_026262582.1_cds_XP_052080979.1_6604	35.849	106	55	3	53	154	178	468	1.16e-15	72.4
sp|P83829|IFT81_RAT	lcl|NW_026262690.1_cds_XP_052104713.1_28042	55.409	684	292	4	1	675	1	2040	0.0	764
sp|P87379|GRB2A_XENLA	lcl|NW_026262723.1_cds_XP_052071129.1_42468	54.825	228	81	3	1	222	721	1356	2.51e-82	253
sp|P90727|U2AF2_CAEBR	lcl|NW_026262723.1_cds_XP_052071998.1_41814	62.169	378	127	6	122	487	220	1341	1.04e-155	451
sp|Q03070|CHIO_RAT	lcl|NW_026262668.1_cds_XP_052091259.1_17843	52.124	259	122	1	32	288	595	1371	4.67e-94	287
sp|Q03571|CPB1_CAEEL	lcl|NW_026262679.1_cds_XP_052098528.1_24741	43.293	328	169	3	181	508	910	1842	8.59e-88	285
sp|Q05831|H1L_MYTTR	lcl|NW_026262668.1_cds_XP_052092743.1_15840	97.561	82	2	0	38	119	118	363	4.17e-50	162
sp|Q07FZ4|CXCR4_XENTR	lcl|NW_026262723.1_cds_XP_052071852.1_39878	30.347	346	213	8	9	342	115	1104	4.30e-25	106
sp|Q08BH5|RBM46_DANRE	lcl|NW_026262712.1_cds_XP_052065063.1_38020	46.097	538	226	11	3	484	46	1635	2.87e-134	402
sp|Q0E940|EIF3B_DROME	lcl|NW_026262723.1_cds_XP_052068726.1_40650	50.880	682	315	7	1	668	1	2028	0.0	678
sp|Q0P5Y3|TPPP2_MOUSE	lcl|NW_026262723.1_cds_XP_052069826.1_42364	38.596	171	92	4	8	167	37	543	6.56e-23	90.9
sp|Q0VC71|TTLL1_BOVIN	lcl|NW_026262712.1_cds_XP_052066825.1_37341	71.979	389	109	0	3	391	19	1185	0.0	609
sp|Q0VCN3|IFT27_BOVIN	lcl|NW_026262723.1_cds_XP_052067940.1_41948	55.495	182	81	0	4	185	13	558	8.17e-71	213
sp|Q0VFA3|GLD2_XENTR	lcl|NW_026262679.1_cds_XP_052100894.1_24193	39.144	327	186	5	198	516	547	1512	3.25e-70	234
sp|Q10667|RNP1_CAEEL	lcl|NW_026262690.1_cds_XP_052057968.1_29315	37.037	108	65	2	3	107	19	342	4.86e-19	85.5
sp|Q14094|CCNI_HUMAN	lcl|NW_026262659.1_cds_XP_052089613.1_14691	35.457	361	177	6	1	358	1	924	4.35e-65	211
sp|Q17603|ASF1L_CAEEL	lcl|NW_026262581.1_cds_XP_052070662.1_2921	57.237	152	65	0	3	154	4	459	4.76e-58	184
sp|Q17QN9|S22AG_BOVIN	lcl|NW_026262637.1_cds_XP_052089057.1_14268	28.992	476	295	9	9	475	16	1341	1.88e-57	202
sp|Q20168|COPB2_CAEEL	lcl|NW_026262593.1_cds_XP_052081865.1_7753	65.081	862	286	4	1	854	1	2565	0.0	1216
sp|Q20751|IF5A2_CAEEL	lcl|NW_026262729.1_cds_XP_052072169.1_43451	62.745	153	55	2	8	160	13	465	1.02e-67	203
sp|Q21629|EGG2_CAEEL	lcl|NW_026262690.1_cds_XP_052105154.1_28802	34.635	384	172	13	120	500	343	1266	1.80e-41	159
sp|Q22006|PRO1_CAEEL	lcl|NW_026262581.1_cds_XP_052059016.1_426	25.382	327	232	5	18	341	16	969	3.04e-33	132
sp|Q22531|AMP2_CAEEL	lcl|NW_026262668.1_cds_XP_052090870.1_19864	25.118	1907	1210	59	76	1885	2500	7857	4.35e-151	521
sp|Q22836|YGH1_CAEEL	lcl|NW_026262690.1_cds_XP_052106540.1_31134	55.491	519	210	8	1	511	1	1518	3.29e-158	462
sp|Q23256|WDR53_CAEEL	lcl|NW_026262668.1_cds_XP_052091306.1_17986	56.522	299	130	0	203	501	154	1050	1.26e-129	381
sp|Q23989|QUAI_DROME	lcl|NW_026262582.1_cds_XP_052079408.1_5632	28.950	905	535	27	22	888	10	2514	2.45e-101	335
sp|Q24093|ABHD2_DROME	lcl|NW_026262674.1_cds_XP_052097560.1_21766	43.829	397	220	3	1	395	1	1188	2.77e-122	361
sp|Q24731|DDX1_DROVI	lcl|NW_026262701.1_cds_XP_052059839.1_35382	59.030	371	123	3	2	362	1108	2163	1.69e-155	457
sp|Q28DT3|PLD6_XENTR	lcl|NW_026262723.1_cds_XP_052069010.1_42800	42.529	174	97	1	28	198	109	630	6.49e-42	142
sp|Q29380|VDAC3_PIG	lcl|NW_026262723.1_cds_XP_052070811.1_42886	57.706	279	118	0	5	283	10	846	8.80e-118	340
sp|Q296Q5|SPNE_DROPS	lcl|NW_026262690.1_cds_XP_052105936.1_30193	33.089	1363	810	37	94	1403	358	4299	0.0	679
sp|Q29AK2|LMLN_DROPS	lcl|NW_026262712.1_cds_XP_052065057.1_38019	47.302	630	300	8	8	626	31	1857	0.0	568
sp|Q29KT5|SPIR_DROPS	lcl|NW_026262701.1_cds_XP_052061608.1_34928	39.643	280	128	7	255	518	334	1098	1.81e-39	160
sp|Q2IA00|SPEF2_PIG	lcl|NW_026262581.1_cds_XP_052091806.1_3497	44.406	876	446	12	1	846	1	2595	0.0	601
sp|Q2KIY6|HORM1_BOVIN	lcl|NW_026262712.1_cds_XP_052064436.1_37314	50.420	238	113	2	1	234	1	711	2.00e-81	262
sp|Q2MJU7|ODFP2_MESAU	lcl|NW_026262668.1_cds_XP_052092015.1_19328	40.984	122	71	1	1	121	832	1197	1.01e-18	81.6
sp|Q2T9Q1|TBC20_BOVIN	lcl|NW_026262701.1_cds_XP_052061178.1_34330	56.475	278	121	0	31	308	46	879	1.34e-109	327
sp|Q2T9U2|ODFP2_BOVIN	lcl|NW_026262668.1_cds_XP_052092016.1_19330	39.451	583	335	3	66	638	202	1926	2.89e-114	363
sp|Q2TA45|AGFG1_BOVIN	lcl|NW_026262690.1_cds_XP_052106423.1_31023	50.213	235	84	5	3	209	4	693	2.45e-64	223
sp|Q2TBP1|DDX25_BOVIN	lcl|NW_026262593.1_cds_XP_052082834.1_8853	63.571	420	150	3	65	481	259	1518	0.0	526
sp|Q2TBR8|CALR3_BOVIN	lcl|NW_026262581.1_cds_XP_052091155.1_3427	50.140	357	159	8	5	343	4	1071	5.02e-113	337
sp|Q32P12|HROB_MOUSE	lcl|NW_026262581.1_cds_XP_052065679.1_528	36.052	233	132	5	318	539	295	975	1.52e-30	129
sp|Q3L1C9|STAUH_APLCA	lcl|NW_026262670.1_cds_XP_052096657.1_21159	53.140	621	240	13	335	943	394	2139	1.68e-168	510
sp|Q3MSQ8|DDX4_PELLE	lcl|NW_026262581.1_cds_XP_052069001.1_2699	56.823	447	190	2	252	698	736	2067	1.76e-180	533
sp|Q3S853|RGS2_PIG	lcl|NW_026262581.1_cds_XP_052091585.1_3471	47.656	128	67	0	72	199	307	690	1.12e-38	134
sp|Q3TUL7|DCA17_MOUSE	lcl|NW_026262593.1_cds_XP_052083426.1_7830	32.879	514	318	13	16	519	46	1536	1.85e-72	240
