qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
sp|P83829|IFT81_RAT	lcl|NW_018405148.1_cds_XP_021349539.1_8062	54.386	684	299	4	1	675	1	2040	0.0	734
sp|P87379|GRB2A_XENLA	lcl|NW_018407176.1_cds_XP_021359197.1_16764	50.644	233	94	6	1	222	1	669	3.73e-72	220
sp|P90727|U2AF2_CAEBR	lcl|NW_018404901.1_cds_XP_021348202.1_6859	61.008	377	133	5	122	487	211	1332	3.11e-153	444
sp|Q03070|CHIO_RAT	lcl|NW_018406762.1_cds_XP_021357108.1_14887	53.030	264	122	1	34	295	703	1494	8.90e-101	305
sp|Q03571|CPB1_CAEEL	lcl|NW_018408896.1_cds_XP_021378691.1_34197	49.434	265	117	3	244	508	1129	1872	8.21e-87	282
sp|Q05831|H1L_MYTTR	lcl|NW_018404492.1_cds_XP_021346103.1_4988	67.470	83	25	2	38	119	283	528	1.26e-27	105
sp|Q07FZ4|CXCR4_XENTR	lcl|NW_018407824.1_cds_XP_021363764.1_20896	29.151	271	163	9	72	324	181	960	2.57e-22	98.2
sp|Q08BH5|RBM46_DANRE	lcl|NW_018404871.1_cds_XP_021348018.1_6693	47.853	489	208	8	6	449	37	1497	6.55e-135	403
sp|Q0E940|EIF3B_DROME	lcl|NW_018408861.1_cds_XP_021376588.1_32447	50.216	693	333	6	4	690	40	2100	0.0	684
sp|Q0P5Y3|TPPP2_MOUSE	lcl|NW_018404786.1_cds_XP_021347591.1_6314	37.805	164	100	2	4	166	43	531	9.82e-17	74.3
sp|Q0VC71|TTLL1_BOVIN	lcl|NW_018404871.1_cds_XP_021348009.1_6690	66.588	422	135	2	3	423	4	1254	0.0	608
sp|Q0VCN3|IFT27_BOVIN	lcl|NW_018408904.1_cds_XP_021379421.1_34992	53.804	184	85	0	2	185	7	558	4.88e-72	216
sp|Q0VFA3|GLD2_XENTR	lcl|NW_018407075.1_cds_XP_021358551.1_16193	40.367	327	176	6	201	516	1381	2337	6.74e-67	231
sp|Q10667|RNP1_CAEEL	lcl|NW_018406166.1_cds_XP_021354499.1_12541	38.835	103	60	2	3	102	25	333	8.99e-20	87.0
sp|Q14094|CCNI_HUMAN	lcl|NW_018479893.1_cds_XP_021340323.1_37187	36.053	380	183	6	1	370	1	990	2.73e-70	224
sp|Q17603|ASF1L_CAEEL	lcl|NW_018406690.1_cds_XP_021356805.1_14614	53.947	152	70	0	3	154	4	459	9.98e-56	178
sp|Q17QN9|S22AG_BOVIN	lcl|NW_018408914.1_cds_XP_021380085.1_35575	32.265	499	312	10	2	494	55	1491	4.10e-66	226
sp|Q18171|SPE44_CAEEL	lcl|NW_018408686.1_cds_XP_021371464.1_27822	40.000	85	51	0	81	165	52	306	8.89e-19	89.7
sp|Q20168|COPB2_CAEEL	lcl|NW_018404621.1_cds_XP_021346808.1_5603	65.157	861	287	4	1	855	1	2562	0.0	1207
sp|Q20751|IF5A2_CAEEL	lcl|NW_018408833.1_cds_XP_021375523.1_31429	58.125	160	65	2	1	160	52	525	5.61e-63	192
sp|Q20757|PUF5_CAEEL	lcl|NW_018408812.1_cds_XP_021374898.1_30933	22.102	371	239	12	141	511	2176	3138	1.18e-22	103
sp|Q21629|EGG2_CAEEL	lcl|NW_018408742.1_cds_XP_021372613.1_28795	37.260	365	177	16	138	494	2650	3612	1.15e-41	162
sp|Q22006|PRO1_CAEEL	lcl|NW_018403543.1_cds_XP_021350713.1_994	28.221	326	224	7	18	340	46	1002	1.50e-33	133
sp|Q22531|AMP2_CAEEL	lcl|NW_018408886.1_cds_XP_021377937.1_33663	24.974	1902	1220	64	72	1884	1477	6828	2.20e-140	488
sp|Q22836|YGH1_CAEEL	lcl|NW_018405199.1_cds_XP_021349677.1_8190	56.395	516	209	8	1	511	1	1515	1.57e-154	452
sp|Q23256|WDR53_CAEEL	lcl|NW_018405055.1_cds_XP_021349027.1_7588	52.187	343	159	2	161	501	34	1053	2.11e-131	385
sp|Q23989|QUAI_DROME	lcl|NW_018408716.1_cds_XP_021371998.1_28313	29.108	639	391	22	22	621	13	1860	3.70e-65	235
sp|Q24093|ABHD2_DROME	lcl|NW_018408884.1_cds_XP_021377842.1_33529	43.750	384	212	3	16	396	46	1194	2.52e-118	350
sp|Q24731|DDX1_DROVI	lcl|NW_018407907.1_cds_XP_021364421.1_21530	59.103	379	124	4	2	368	1108	2187	6.29e-159	465
sp|Q28DT3|PLD6_XENTR	lcl|NW_018405749.1_cds_XP_021352816.1_11011	42.857	175	95	3	28	198	103	624	4.62e-43	144
sp|Q29380|VDAC3_PIG	lcl|NW_018403550.1_cds_XP_021351930.1_1021	58.423	279	116	0	5	283	10	846	4.88e-123	353
sp|Q296Q5|SPNE_DROPS	lcl|NW_018480038.1_cds_XP_021341941.1_38631	31.834	1423	829	41	45	1402	193	4233	0.0	643
sp|Q29AK2|LMLN_DROPS	lcl|NW_018405747.1_cds_XP_021352765.1_10979	49.223	579	281	7	67	642	184	1890	0.0	585
sp|Q29KT5|SPIR_DROPS	lcl|NW_018480077.1_cds_XP_021343918.1_40395	40.446	314	164	9	255	562	316	1206	7.42e-49	191
sp|Q2IA00|SPEF2_PIG	lcl|NW_018408869.1_cds_XP_021376939.1_32769	41.257	1241	674	15	1	1189	1	3714	0.0	775
sp|Q2KIY6|HORM1_BOVIN	lcl|NW_018405900.1_cds_XP_021353391.1_11552	48.729	236	116	2	3	234	10	714	1.07e-71	236
sp|Q2MJU7|ODFP2_MESAU	lcl|NW_018407597.1_cds_XP_021362362.1_19669	37.705	122	75	1	1	121	826	1191	4.86e-16	73.9
sp|Q2T9Q1|TBC20_BOVIN	lcl|NW_018480033.1_cds_XP_021341788.1_38501	58.681	288	119	0	21	308	55	918	1.28e-119	353
sp|Q2T9U2|ODFP2_BOVIN	lcl|NW_018407597.1_cds_XP_021362358.1_19667	35.403	596	367	4	56	638	169	1941	9.45e-106	340
sp|Q2TA45|AGFG1_BOVIN	lcl|NW_018407082.1_cds_XP_021358612.1_16253	57.542	179	70	2	3	180	19	540	3.71e-66	226
sp|Q2TBP1|DDX25_BOVIN	lcl|NW_018408921.1_cds_XP_021339266.1_36316	62.440	418	154	3	67	481	289	1542	0.0	525
sp|Q2TBR8|CALR3_BOVIN	lcl|NW_018408529.1_cds_XP_021369052.1_25652	49.435	354	157	7	12	343	10	1071	1.50e-119	353
sp|Q2VB19|PUM1_CHICK	lcl|NW_018408812.1_cds_XP_021374900.1_30936	68.537	499	136	9	697	1189	1672	3123	0.0	642
sp|Q32P12|HROB_MOUSE	lcl|NW_018408653.1_cds_XP_021371047.1_27347	41.989	181	100	4	360	539	502	1032	1.51e-30	128
sp|Q3L1C9|STAUH_APLCA	lcl|NW_018408849.1_cds_XP_021376047.1_31939	53.135	606	231	13	337	935	406	2085	6.78e-171	516
sp|Q3MSQ8|DDX4_PELLE	lcl|NW_018408645.1_cds_XP_021370695.1_27208	58.974	429	173	2	244	672	838	2115	1.61e-177	527
sp|Q3S853|RGS2_PIG	lcl|NW_018479985.1_cds_XP_021340945.1_37747	48.837	129	65	1	71	199	862	1245	2.27e-38	137
sp|Q3TUL7|DCA17_MOUSE	lcl|NW_018403589.1_cds_XP_021353521.1_1161	36.437	494	292	16	35	518	109	1554	1.32e-90	288
sp|Q3URY6|ARMC2_MOUSE	lcl|NW_018404618.1_cds_XP_021346795.1_5590	38.787	874	475	14	15	852	43	2592	6.02e-176	531
sp|Q3UZ57|AXDN1_MOUSE	lcl|NW_018405324.1_cds_XP_021350153.1_8616	42.251	471	240	10	33	494	115	1458	1.30e-98	322
sp|Q497L8|S22AG_MOUSE	lcl|NW_018408914.1_cds_XP_021380019.1_35573	27.800	500	325	8	9	501	16	1428	8.38e-54	194
sp|Q4AEG9|GPX4_SAPAP	lcl|NW_018404373.1_cds_XP_021345280.1_4226	56.647	173	70	4	27	196	85	597	1.03e-63	196
sp|Q4G033|PIWL4_RAT	lcl|NW_018408707.1_cds_XP_021371712.1_28076	46.489	826	424	11	30	848	190	2634	0.0	742
sp|Q4JG17|VASAL_PENVA	lcl|NW_018408645.1_cds_XP_021370695.1_27208	52.642	492	216	8	166	647	658	2112	6.43e-167	499
sp|Q4KMA2|RD23B_RAT	lcl|NW_018480048.1_cds_XP_021342303.1_38955	65.546	119	35	1	297	415	862	1200	1.72e-35	135
sp|Q4PJT6|SPA24_RAT	lcl|NW_018408896.1_cds_XP_021378601.1_34190	41.880	117	68	0	86	202	340	690	1.43e-23	94.7
sp|Q4QR85|MEP50_RAT	lcl|NW_018407955.1_cds_XP_021364595.1_21672	41.009	317	180	3	22	334	7	948	6.54e-79	246
sp|Q4R445|S26A8_MACFA	lcl|NW_018403347.1_cds_XP_021349381.1_84	28.618	608	359	9	1	553	211	1974	3.96e-73	253
sp|Q4R4D5|GLPK2_MACFA	lcl|NW_018407403.1_cds_XP_021360794.1_18178	60.870	529	204	2	12	539	22	1602	0.0	659
sp|Q4R4X5|SEPT4_MACFA	lcl|NW_018404881.1_cds_XP_021348083.1_6750	63.025	357	123	3	119	475	388	1431	1.40e-160	464
sp|Q4R627|LARP7_MACFA	lcl|NW_018406386.1_cds_XP_021355255.1_13217	61.386	101	38	1	105	205	10	309	2.72e-35	140
sp|Q4R7Z9|IFT56_MACFA	lcl|NW_018404876.1_cds_XP_021348038.1_6704	78.520	554	119	0	1	554	1	1662	0.0	920
sp|Q4R8C3|ODFP2_MACFA	lcl|NW_018407597.1_cds_XP_021362358.1_19667	34.769	627	372	6	6	619	133	1941	4.30e-101	327
sp|Q4R8Y1|BRDT_MACFA	lcl|NW_018405055.1_cds_XP_021349026.1_7585	67.500	120	39	0	21	140	178	537	1.84e-50	194
sp|Q4U5R4|RN114_BOVIN	lcl|NW_018408512.1_cds_XP_021368910.1_25540	35.294	221	134	4	15	227	25	684	5.78e-47	155
sp|Q4V8F8|MGT4D_RAT	lcl|NW_018405643.1_cds_XP_021352151.1_10425	42.164	268	150	3	107	369	352	1155	1.93e-58	199
sp|Q58EK5|TDRD1_DANRE	lcl|NW_018405326.1_cds_XP_021350189.1_8649	24.819	830	506	27	183	994	6082	8271	1.00e-52	204
sp|Q5EB96|SEPT1_RAT	lcl|NW_018404881.1_cds_XP_021348083.1_6750	55.942	345	145	2	4	348	400	1413	7.62e-139	404
sp|Q5EBL2|ZN628_HUMAN	lcl|NW_018404017.1_cds_XP_021369273.1_2591	35.750	607	308	6	36	642	448	2022	6.60e-109	357
sp|Q5F3K4|WDR48_CHICK	lcl|NW_018403810.1_cds_XP_021362015.1_1909	69.912	678	184	11	1	674	1	1986	0.0	899
sp|Q5JU67|CF157_HUMAN	lcl|NW_018404269.1_cds_XP_021341164.1_3756	39.046	461	269	5	38	486	109	1491	2.38e-84	273
sp|Q5M9Q1|NKAPL_HUMAN	lcl|NW_018408726.1_cds_XP_021372057.1_28439	67.376	141	38	3	264	399	760	1173	5.69e-50	174
sp|Q5PQN6|SPE39_RAT	lcl|NW_018408361.1_cds_XP_021367352.1_24129	40.134	299	174	1	167	460	589	1485	1.55e-62	211
sp|Q5QNQ6|OSBP2_MOUSE	lcl|NW_018408803.1_cds_XP_021374690.1_30716	57.568	403	166	3	506	908	934	2127	2.49e-167	505
sp|Q5R4G2|PA1B2_PONAB	lcl|NW_018408847.1_cds_XP_021375960.1_31878	53.052	213	99	1	7	218	16	654	1.98e-80	241
sp|Q5R5N4|MET14_PONAB	lcl|NW_018406268.1_cds_XP_021354822.1_12836	60.428	374	138	5	24	396	70	1164	1.57e-147	429
sp|Q5R5X3|PUM1_PONAB	lcl|NW_018408812.1_cds_XP_021374900.1_30936	68.209	497	139	8	696	1186	1672	3123	0.0	640
sp|Q5R6R7|SEPT4_PONAB	lcl|NW_018404881.1_cds_XP_021348083.1_6750	62.745	357	124	2	119	475	388	1431	1.62e-161	467
sp|Q5R7V4|VDAC3_PONAB	lcl|NW_018403550.1_cds_XP_021351930.1_1021	58.214	280	116	1	5	284	10	846	2.24e-120	347
sp|Q5R829|ODFP2_PONAB	lcl|NW_018407597.1_cds_XP_021362358.1_19667	34.446	659	411	6	7	651	43	1998	3.99e-107	344
sp|Q5RA66|SEPT2_PONAB	lcl|NW_018404881.1_cds_XP_021348091.1_6758	73.952	334	74	2	9	329	280	1281	0.0	523
sp|Q5SZT7|NKAPL_MOUSE	lcl|NW_018408726.1_cds_XP_021372057.1_28439	67.143	140	40	2	257	392	760	1173	2.41e-51	177
sp|Q5TYV4|SPE39_DANRE	lcl|NW_018408361.1_cds_XP_021367352.1_24129	33.932	501	297	6	4	483	22	1485	1.21e-91	288
sp|Q5U2N8|IFT56_RAT	lcl|NW_018404876.1_cds_XP_021348039.1_6706	79.710	552	112	0	1	552	1	1656	0.0	923
sp|Q5U3H9|SPIR2_DANRE	lcl|NW_018480077.1_cds_XP_021343918.1_40395	38.903	383	194	7	7	375	7	1077	1.69e-57	210
sp|Q5U3S1|KATL1_DANRE	lcl|NW_018408310.1_cds_XP_021366779.1_23631	56.324	506	159	9	1	488	7	1392	3.92e-178	508
sp|Q5U4E8|ANM7_RAT	lcl|NW_018407065.1_cds_XP_021358363.1_15969	40.029	692	405	4	1	686	67	2130	0.0	560
sp|Q5UU75|DMTA2_DANRE	lcl|NW_018408877.1_cds_XP_021377273.1_33052	39.200	250	109	7	50	299	28	648	4.97e-24	103
sp|Q5XHX6|TXND2_RAT	lcl|NW_018408607.1_cds_XP_021370031.1_26549	28.082	292	193	7	157	436	612	1472	4.20e-22	101
sp|Q5XHZ9|PCH2_RAT	lcl|NW_018408772.1_cds_XP_021373516.1_29662	65.049	412	142	1	18	429	67	1296	0.0	566
sp|Q5XI65|DRC1_RAT	lcl|NW_018404452.1_cds_XP_021345608.1_4523	47.594	769	347	10	10	751	1	2220	3.03e-172	514
sp|Q5XIK7|KATL1_RAT	lcl|NW_018408310.1_cds_XP_021366779.1_23631	55.138	506	165	7	1	488	7	1392	1.18e-174	499
sp|Q5ZIB9|ANM7_CHICK	lcl|NW_018407065.1_cds_XP_021358363.1_15969	40.544	698	394	8	1	687	67	2130	0.0	563
sp|Q5ZMS2|PA1B2_CHICK	lcl|NW_018408847.1_cds_XP_021375960.1_31878	52.113	213	101	1	7	218	16	654	4.16e-78	235
sp|Q60547|SYCP3_MESAU	lcl|NW_018408349.1_cds_XP_021367215.1_24005	55.556	207	91	1	28	234	106	723	2.68e-63	198
sp|Q60LW7|ELP3_CAEBR	lcl|NW_018404373.1_cds_XP_021345274.1_4218	79.554	538	110	0	5	542	37	1650	0.0	886
sp|Q61456|CCNA1_MOUSE	lcl|NW_018407853.1_cds_XP_021364053.1_21144	45.122	410	189	9	35	420	85	1278	2.57e-99	303
sp|Q61LA8|ARF12_CAEBR	lcl|NW_018403984.1_cds_XP_021367876.1_2421	91.620	179	15	0	1	179	1	537	2.32e-122	343
sp|Q63073|BTG1_RAT	lcl|NW_018480003.1_cds_XP_021341235.1_37998	55.556	117	52	0	11	127	1	351	2.22e-45	147
sp|Q641A1|GLD2A_XENLA	lcl|NW_018407075.1_cds_XP_021358551.1_16193	42.202	327	170	6	182	497	1381	2337	3.96e-71	242
sp|Q641W9|ACL7A_RAT	lcl|NW_018408351.1_cds_XP_021367253.1_24054	44.324	370	200	4	76	440	22	1128	3.15e-108	325
sp|Q66H60|CC146_RAT	lcl|NW_018408908.1_cds_XP_021379640.1_35186	43.581	927	509	3	40	959	73	2832	0.0	605
sp|Q66I67|IFT20_DANRE	lcl|NW_018404023.1_cds_XP_021370296.1_2634	72.727	132	36	0	1	132	1	396	6.28e-59	179
sp|Q66JG8|ALKB5_XENTR	lcl|NW_018404995.1_cds_XP_021348664.1_7333	69.159	214	66	0	49	262	178	819	1.03e-106	318
sp|Q69AB2|TXND8_MOUSE	lcl|NW_018403543.1_cds_XP_021350482.1_907	45.977	87	45	1	2	86	1	261	1.99e-24	90.9
sp|Q69CM7|MYBPP_RAT	lcl|NW_018404584.1_cds_XP_021346743.1_5541	38.200	589	307	15	38	597	148	1830	9.06e-109	357
sp|Q6A555|TXND8_HUMAN	lcl|NW_018403543.1_cds_XP_021350482.1_907	40.476	84	48	1	5	86	10	261	2.92e-18	75.1
sp|Q6AXN4|NDC1_RAT	lcl|NW_018403543.1_cds_XP_021351143.1_934	31.346	654	357	12	20	673	31	1716	2.43e-96	308
sp|Q6AXQ8|MNS1_RAT	lcl|NW_018408733.1_cds_XP_021372308.1_28567	51.253	439	214	0	47	485	136	1452	8.60e-90	284
sp|Q6AY16|ACTL9_RAT	lcl|NW_018404063.1_cds_XP_021372849.1_2866	40.323	372	215	6	44	410	16	1125	5.13e-101	306
sp|Q6EJB6|UT14B_MOUSE	lcl|NW_018406060.1_cds_XP_021354068.1_12134	51.408	142	68	1	579	719	1744	2169	1.71e-33	140
sp|Q6GPB5|ALKB5_XENLA	lcl|NW_018404995.1_cds_XP_021348664.1_7333	70.093	214	64	0	51	264	178	819	6.52e-103	309
sp|Q6IV68|FACD2_RAT	lcl|NW_018480068.1_cds_XP_021343216.1_39761	40.757	1401	798	19	31	1416	76	4227	0.0	971
sp|Q6IV76|TAZ_ERYPA	lcl|NW_018406931.1_cds_XP_021357745.1_15458	43.307	254	137	4	7	256	22	774	1.39e-73	226
sp|Q6IV77|TAZ_MACMU	lcl|NW_018406931.1_cds_XP_021357745.1_15458	43.701	254	136	4	7	256	22	774	9.69e-74	226
sp|Q6J1I8|RN114_PIG	lcl|NW_018408512.1_cds_XP_021368910.1_25540	34.667	225	138	4	9	225	13	684	3.67e-47	156
sp|Q6J212|RN114_PANTR	lcl|NW_018408512.1_cds_XP_021368910.1_25540	36.946	203	123	3	27	225	79	684	8.16e-47	155
sp|Q6J2U6|RN114_RAT	lcl|NW_018408512.1_cds_XP_021368910.1_25540	35.468	203	126	3	28	226	79	684	4.47e-35	125
sp|Q6NUD0|MEP50_XENLA	lcl|NW_018407955.1_cds_XP_021364595.1_21672	40.645	310	177	3	14	319	13	933	5.25e-76	238
sp|Q6NZC7|S23IP_MOUSE	lcl|NW_018405441.1_cds_XP_021350838.1_9240	45.485	886	418	15	114	996	517	2988	0.0	728
sp|Q6RG02|VIT_PENME	lcl|NW_018406690.1_cds_XP_021356772.1_14575	26.415	954	617	29	1	919	1	2712	7.69e-86	317
sp|Q6VTH5|RSPH1_CYPCA	lcl|NW_018407403.1_cds_XP_021360823.1_18218	60.181	221	85	2	1	218	1	663	6.12e-86	258
sp|Q71MM5|DMRT1_DANRE	lcl|NW_018408501.1_cds_XP_021368788.1_25425	63.462	52	19	0	5	56	52	207	5.92e-16	77.4
sp|Q7JXF7|SEELE_DROME	lcl|NW_018403431.1_cds_XP_021373029.1_301	36.306	157	95	3	23	178	70	528	3.34e-25	99.0
sp|Q7QCW2|SPNE_ANOGA	lcl|NW_018480038.1_cds_XP_021341941.1_38631	33.222	1499	853	34	8	1452	76	4290	0.0	675
sp|Q7T3H1|DCTN2_DANRE	lcl|NW_018408766.1_cds_XP_021373293.1_29476	46.377	414	210	6	1	405	1	1233	1.19e-111	334
sp|Q7T3U0|ZAR1S_XENLA	lcl|NW_018407245.1_cds_XP_021359589.1_17083	38.938	113	42	1	194	279	46	384	7.51e-20	84.3
sp|Q7TSX9|ZAR1_RAT	lcl|NW_018407245.1_cds_XP_021359589.1_17083	37.719	114	44	1	260	346	46	387	3.32e-18	80.9
sp|Q7Z3Z3|PIWL3_HUMAN	lcl|NW_018408707.1_cds_XP_021371712.1_28076	40.359	835	452	15	75	882	187	2634	0.0	646
sp|Q7Z5A4|PRS42_HUMAN	lcl|NW_018408918.1_cds_XP_021338916.1_35938	40.826	218	112	9	78	288	46	669	2.40e-41	144
sp|Q7Z745|MRO2B_HUMAN	lcl|NW_018406970.1_cds_XP_021357991.1_15719	24.717	1590	1051	35	76	1569	364	4983	6.87e-98	350
sp|Q7Z7L9|ZSCA2_HUMAN	lcl|NW_018405689.1_cds_XP_021352289.1_10542	55.637	408	181	0	205	612	121	1344	2.14e-149	441
sp|Q866F4|ADCYA_RABIT	lcl|NW_018404696.1_cds_XP_021347342.1_6086	33.268	511	305	14	261	754	1234	2709	1.17e-61	234
sp|Q86SH2|ZAR1_HUMAN	lcl|NW_018407245.1_cds_XP_021359589.1_17083	38.938	113	42	1	323	408	46	384	5.10e-20	86.7
sp|Q86WK9|PAQR7_HUMAN	lcl|NW_018408264.1_cds_XP_021366615.1_23477	32.500	280	177	4	23	296	76	897	3.46e-38	140
sp|Q8BI22|CE128_MOUSE	lcl|NW_018407384.1_cds_XP_021360407.1_17863	30.624	849	545	14	40	876	10	2460	1.32e-71	259
sp|Q8BPA8|DPCD_MOUSE	lcl|NW_018406489.1_cds_XP_021355879.1_13774	50.000	196	95	2	6	200	13	594	1.77e-68	208
sp|Q8BRC6|CFA91_MOUSE	lcl|NW_018408703.1_cds_XP_021371637.1_27989	55.696	711	309	4	32	738	34	2160	0.0	639
sp|Q8BWR2|PITH1_MOUSE	lcl|NW_018407282.1_cds_XP_021359799.1_17257	61.170	188	73	0	24	211	73	636	4.48e-87	256
sp|Q8C0S4|TT21A_MOUSE	lcl|NW_018405580.1_cds_XP_021351430.1_9764	49.962	1321	647	8	1	1313	1	3945	0.0	1273
sp|Q8CDE2|CALI_MOUSE	lcl|NW_018404269.1_cds_XP_021341142.1_3801	24.558	452	316	10	13	453	34	1347	1.89e-28	120
sp|Q8CDT7|CBCO1_MOUSE	lcl|NW_018408752.1_cds_XP_021372957.1_29201	34.300	207	130	2	2	207	316	921	1.08e-34	125
sp|Q8IXT2|DMRTD_HUMAN	lcl|NW_018408877.1_cds_XP_021377273.1_33052	67.241	58	19	0	37	94	40	213	2.41e-19	89.4
sp|Q8IYX4|DND1_HUMAN	lcl|NW_018404871.1_cds_XP_021348018.1_6693	37.981	208	126	2	14	219	22	642	4.55e-36	138
sp|Q8MUK3|CCNE_CAEBR	lcl|NW_018404308.1_cds_XP_021343894.1_4035	34.340	265	158	7	232	492	349	1107	6.20e-48	172
sp|Q8N7R7|CCYL1_HUMAN	lcl|NW_018406522.1_cds_XP_021356041.1_13913	63.344	311	100	6	61	359	136	1062	2.35e-128	372
sp|Q8N8Y5|ZFP41_HUMAN	lcl|NW_018408252.1_cds_XP_021366473.1_23384	52.174	115	55	0	84	198	67	411	2.94e-34	127
sp|Q8NAT2|TDRD5_HUMAN	lcl|NW_018405326.1_cds_XP_021350188.1_8650	34.503	171	106	4	475	645	3967	4461	1.57e-14	79.7
sp|Q8NCV1|ADAD2_HUMAN	lcl|NW_018408786.1_cds_XP_021373924.1_30009	28.970	466	263	18	145	577	1393	2685	1.65e-14	78.2
sp|Q8ND07|BBOF1_HUMAN	lcl|NW_018408676.1_cds_XP_021371270.1_27662	41.153	503	282	1	25	527	76	1542	3.90e-129	387
sp|Q8NEN0|ARMC2_HUMAN	lcl|NW_018404618.1_cds_XP_021346795.1_5590	39.885	870	486	13	14	865	40	2592	5.75e-180	541
sp|Q8NHR7|TERB2_HUMAN	lcl|NW_018407390.1_cds_XP_021360478.1_17983	28.426	197	112	4	2	198	28	531	2.60e-17	77.4
sp|Q8R1M2|H2AJ_MOUSE	lcl|NW_018408878.1_cds_XP_021377317.1_33087	89.062	128	13	1	1	128	1	381	2.88e-76	223
sp|Q8R3G9|TSN8_MOUSE	lcl|NW_018405829.1_cds_XP_021353101.1_11281	35.745	235	126	4	5	232	19	669	2.93e-26	102
sp|Q8R496|SPDYA_RAT	lcl|NW_018407511.1_cds_XP_021361769.1_19052	55.932	177	76	1	62	236	391	921	2.38e-64	207
sp|Q8SYG2|CSN3_DROME	lcl|NW_018407947.1_cds_XP_021364564.1_21625	39.474	304	151	4	1	304	1	813	1.57e-56	189
sp|Q8TAA3|PSMA8_HUMAN	lcl|NW_018406089.1_cds_XP_021354253.1_12316	76.695	236	49	1	1	236	1	690	1.96e-134	380
sp|Q8VCB1|NDC1_MOUSE	lcl|NW_018403543.1_cds_XP_021351143.1_934	30.581	654	362	12	20	673	31	1716	7.37e-87	284
sp|Q8WP13|TBB8_PAPHA	lcl|NW_018408726.1_cds_XP_021372086.1_28404	90.632	427	40	0	1	427	1	1281	0.0	791
sp|Q8WP14|TBB8_PANTR	lcl|NW_018408726.1_cds_XP_021372086.1_28404	90.238	420	41	0	1	420	1	1260	0.0	776
sp|Q8WVL7|ANR49_HUMAN	lcl|NW_018408683.1_cds_XP_021371382.1_27735	52.096	167	80	0	69	235	175	675	3.34e-53	172
sp|Q90WE3|TDRD6_XENLA	lcl|NW_018405326.1_cds_XP_021350186.1_8647	26.000	600	341	21	2	571	4432	6012	1.08e-37	157
sp|Q920G9|GMCL1_MOUSE	lcl|NW_018408041.1_cds_XP_021365320.1_22311	46.895	467	210	5	47	509	40	1338	6.92e-139	412
sp|Q920N1|CMA1A_MOUSE	lcl|NW_018408551.1_cds_XP_021369339.1_25922	45.122	246	129	4	14	254	19	753	1.49e-60	192
sp|Q923V8|SEP15_RAT	lcl|NW_018408851.1_cds_XP_021376145.1_32086	52.756	127	59	1	36	161	82	462	7.19e-36	122
sp|Q924M5|BOLL_MOUSE	lcl|NW_018408773.1_cds_XP_021373542.1_29704	61.194	134	44	5	34	163	76	465	5.26e-45	157
sp|Q93847|WDR52_CAEEL	lcl|NW_018405055.1_cds_XP_021349027.1_7588	54.391	353	156	5	43	393	1	1050	2.91e-140	404
sp|Q94890|H15_DROME	lcl|NW_018408026.1_cds_XP_021365184.1_22189	63.959	197	65	2	273	469	310	882	1.22e-74	247
sp|Q95192|DAZL_MACFA	lcl|NW_018408773.1_cds_XP_021373538.1_29707	48.315	89	43	1	35	120	94	360	1.73e-23	99.8
sp|Q95194|ADA18_MACFA	lcl|NW_018408894.1_cds_XP_021378377.1_34076	25.429	700	469	19	58	724	268	2307	5.12e-71	254
sp|Q95JX4|GLTL5_MACFA	lcl|NW_018480067.1_cds_XP_021343162.1_39727	49.408	338	170	1	99	435	91	1104	1.02e-117	355
sp|Q95LR0|CFA91_MACFA	lcl|NW_018408703.1_cds_XP_021371637.1_27989	58.509	711	282	5	33	735	34	2151	0.0	719
sp|Q95PZ0|CSN6_CAEEL	lcl|NW_018403368.1_cds_XP_021354851.1_136	31.034	261	152	11	11	262	67	792	6.68e-33	127
sp|Q95QG8|FCP1_CAEEL	lcl|NW_018408136.1_cds_XP_021365841.1_22767	52.734	256	104	5	55	302	187	927	1.79e-78	267
sp|Q96KX2|CAZA3_HUMAN	lcl|NW_018480078.1_cds_XP_021343957.1_40490	32.967	273	177	4	6	274	22	834	5.51e-48	162
sp|Q96M69|LRGUK_HUMAN	lcl|NW_018480050.1_cds_XP_021342376.1_39015	40.434	737	407	8	104	820	223	2397	2.06e-169	511
sp|Q96M95|CCD42_HUMAN	lcl|NW_018408358.1_cds_XP_021367309.1_24109	44.554	303	160	4	10	310	10	900	2.50e-73	229
sp|Q96MA1|DMRTB_HUMAN	lcl|NW_018408877.1_cds_XP_021377274.1_33054	58.929	56	23	0	2	57	55	222	1.98e-17	83.2
sp|Q96N23|CFA54_HUMAN	lcl|NW_018406469.1_cds_XP_021355786.1_13693	30.394	3425	1846	86	61	3005	61	10161	0.0	1295
sp|Q96PU9|CMA1A_HUMAN	lcl|NW_018408551.1_cds_XP_021369339.1_25922	44.082	245	133	3	14	254	19	753	2.51e-60	191
sp|Q96SC8|DMTA2_HUMAN	lcl|NW_018408877.1_cds_XP_021377274.1_33054	90.698	43	4	0	62	104	58	186	6.72e-22	98.6
sp|Q98SJ2|DAZP1_XENLA	lcl|NW_018407390.1_cds_XP_021360595.1_18080	49.231	195	88	2	7	191	22	603	1.89e-54	187
sp|Q99MU5|SPAT6_RAT	lcl|NW_018408770.1_cds_XP_021373425.1_29610	27.349	479	298	13	1	459	1	1347	2.65e-39	149
